$p=5$	$p=10$	$p=15$	$p=20$	$p=25$  $\text{FFT + Hann}$
0.2217352898054456	0.03261019196167218	1.4373138977537019	0.31138716655643534	0.017929888285948728	1.1155869296203762
0.19197426900747575	0.031908106173463874	1.3118260426827448	0.2759799119481647	0.020277140586444066	1.254545362876914
0.1670080225394522	0.03151296053257804	1.1133521023593853	0.25616560565995383	0.024635194473278697	2.743779178526121
0.14595802395076357	0.03141151648603112	0.893129807399001	0.24804901155464928	0.03207934105229338	3.261635153006248
0.12812452923269393	0.031599560681805826	0.6906247134146988	0.24973441215601813	0.044506925428293334	0.9597366467118379
0.11294681150106742	0.03208155280836851	0.5242641202767756	0.26062727146001524	0.06480966216231827	0.7088900634501387
0.09997295182940537	0.03287073084289007	0.3964287370597353	0.2810935872654298	0.09579063193782078	0.9459152094864689
0.08883672712869575	0.033989663217147255	0.3017368917972015	0.312288938206703	0.13489248427939937	0.40789974205551954
0.07923980873768875	0.03547126749722976	0.23278729514747068	0.3560337392580038	0.16515141675562237	0.41397234174727326
0.07093796363443107	0.037360342826426175	0.18282732391207207	0.4146121218194821	0.16248245725729693	0.4996092040970096
0.0637302930485278	0.03971568929565757	0.1465461673578018	0.4903375763726008	0.1280722337900157	0.27378936486543415
0.05745079105906707	0.04261291054015793	0.12004638494199954	0.5847001109145629	0.08720271704866607	0.35761237433224774
0.051961686244505915	0.0461480123858978	0.10056254120411062	0.6969808950127359	0.05622017515772213	0.3078816194322139
0.04714816186543003	0.05044191167428717	0.08616255768888897	0.8225420004087247	0.036609568919863646	0.15257294007846267
0.04291414789202221	0.055645938603080404	0.07550495302763748	0.9516345042961577	0.024915753219995902	0.27949772865895295
0.03917895095221687	0.06194832215241875	0.06766092693640559	1.0701347641716163	0.017988449212257944	0.5057896079867993
0.035874542743507445	0.06958143766417504	0.061990382024300114	1.1631460495359087	0.0138484836405151	0.35778736849278076
0.03294336847232472	0.07882917940337067	0.05805803697288614	1.2203612642981259	0.011379707510280047	0.14120093494977246
0.030336567960827274	0.09003306055379001	0.05557809325228363	1.2400304005011764	0.009977087029069116	0.23983216486672054
0.028012525735645666	0.10359434298278414	0.054379160540117974	1.2289546136504768	0.009328683080339606	0.3282596199890454
0.02593568454696698	0.11996742813225564	0.05438401755140774	1.1989919916722744	0.009303537378213307	0.2313839645312612
0.024075570728385436	0.13963673658689055	0.055601083260877066	1.1628041068275814	0.009907977932088082	0.7917487012273545
0.022405990611712185	0.16306556331968663	0.0581263534338929	1.1310968119043237	0.011294810752987007	1.0360400210492595
0.020904365611106042	0.19060208686656807	0.06215627087307776	1.111828786906829	0.013836987355811865	0.7615547385987675
0.019551180152503872	0.22232797797591783	0.06801382131332068	1.110705633665412	0.018321748253819138	0.6207196752098081
0.018329521772716878	0.25784499813573997	0.07619236415875802	1.1321311223459538	0.026425408491510087	0.5946856635180835
0.017224696769527457	0.2960229540652679	0.08742456348328584	1.180089806187806	0.041913683554544154	0.9872001857148301
0.016223907994350945	0.3347831320374119	0.10278728643653592	1.2587024644337437	0.07380966246019051	1.4161795626567204
0.015315983929467855	0.3710520746760137	0.12385659003362726	1.3722705919126406	0.14462529681067984	1.7302136969390576
0.01449115022596421	0.40104538536155676	0.15292624009676853	1.5245275745378768	0.3060949034030108	1.831335886293832
0.013740836506967362	0.4209607459014414	0.19328726685464798	1.716635677478761	0.6168985293135499	3.2418534394459044
0.013057512549184788	0.4279462918612169	0.2495049976661118	1.9434428534217827	0.8858168148962663	3.4467539174272277
0.01243454901074293	0.4209689600759153	0.3274571971447109	2.188180641032324	0.7110585331415094	3.0189625484155944
0.011866098726875919	0.40115150273328626	0.43350442740663425	2.4178821488304396	0.37728569168625653	2.0403741616419646
0.011346995287876575	0.37139481795481744	0.5715282253493613	2.584982428545122	0.1811897657966137	0.34147640337704055
0.010872666177951382	0.33549415584504133	0.7363315541257759	2.640937613165616	0.09243552049693622	1.5216914827864956
0.010439058214528958	0.2971847201967311	0.904417707275398	2.5593211723775333	0.05233064736788094	3.819075046817507
0.010042573405214918	0.259476527660639	1.0310818285114312	2.352455145695516	0.03293208026208632	2.8365161989857874
0.009680013649912724	0.2243942412201257	1.0683454427729853	2.0658366870002363	0.022830881948030592	0.7079740549716602
0.009348532971364216	0.19303448937783527	0.9994186477849221	1.7546912380635156	0.017264178498639985	0.41966746507188474
0.009045596168688677	0.16578253151968048	0.8534031374675283	1.4621751718597447	0.014120640454614012	0.4131650442023657
0.00876894296359203	0.1425588091218732	0.6809383273946498	1.2114545183095886	0.012412874166792907	0.974909678325687
0.008516556854363673	0.12302584072507147	0.52154884430183	1.009141766123166	0.011673611017382698	1.2316909515979826
0.008286638013895979	0.10673442715211903	0.3925692084648325	0.8523245624979913	0.011708781025417296	0.7053348768182189
0.008077579669059679	0.09321434799478881	0.2954692762365077	0.7343124014666536	0.012501831692931707	0.2486923810077339
0.007887947483346126	0.08202380971760835	0.22494183055479117	0.6479581832507173	0.014195786572794435	0.70329830633239
0.007716461535594691	0.07277193997701323	0.17442990948275222	0.5871293799272711	0.017133532802432207	1.2802070788284192
0.007561980547186564	0.06512537612798601	0.1383136189469863	0.5471513415498245	0.02196531527019911	1.162563520130818
0.007423488060208772	0.058806398694438544	0.11237268970710063	0.5247975494459101	0.029849140405605795	0.9556300712734941
0.007300080311334176	0.05358718704933027	0.09361864683133336	0.5181338203941467	0.0427498086889433	1.0132967088804068
0.00719095558180837	0.049282795015731136	0.07999023850946682	0.5263493458007129	0.06365380072378529	1.156725012285007
0.007095404834036155	0.04574419937837613	0.07008115734462023	0.549610500458727	0.0957874531873532	1.3930451946222284
0.007012803470689672	0.04285204362014808	0.06293665903207872	0.5889149869399044	0.1384957432253736	3.2751556440259253
0.006942604073733582	0.04051129661080895	0.05791268486530417	0.6458728865558827	0.17911950764613604	3.450993131699631
0.006884329998871847	0.03864683988159268	0.05458203857470959	0.7222786853477646	0.1939524251201006	1.833193261295262
0.006837569716154559	0.03719990264653391	0.0526737267884419	0.8192673402591449	0.17300761599428433	2.337715033564418
0.006801971800243935	0.036125229320809485	0.052035352439590316	0.9358238849198891	0.13325731470982266	1.9431526710867135
0.006777240484458236	0.03538885997141249	0.052611920798869005	1.0665991055376067	0.09540325510374505	0.8255684072562935
0.006763131701463469	0.03496641312117651	0.05443707476271011	1.1996239733503626	0.0674980029307426	0.5085733119049213
0.006759449540588673	0.03484177348621514	0.057634693416330714	1.3156454599544087	0.048991799775030015	0.48289957583878096
0.006766043057384377	0.03500609969354765	0.06243009452013112	1.3915085509152176	0.03717143129891719	1.7219859094157957
0.006782803375374244	0.035457076158894096	0.06917073033764781	1.4082913407071327	0.029710907933510874	2.4891009183403847
0.006809661023089338	0.03619833749806824	0.07835580601755605	1.3603305769824376	0.025069026965766465	1.534506528506149
0.006846583451522154	0.03723899185461678	0.09067141759185518	1.2583774101632852	0.022313963971933814	1.0353626938147522
0.006893572678178657	0.03859316012921487	0.10701979966894166	1.1240997189741746	0.02091095276432574	1.3340750422902699
0.006950663004012552	0.04027943001931279	0.12851281074465565	0.9804857207355749	0.02057627839808721	0.7902697531696786
0.007017918748765146	0.04232009592033761	0.15636330207261692	0.8447765636477386	0.021190546463118104	0.5617950733550696
0.007095431948673742	0.0447400178310982	0.1915503364068245	0.7264721150869428	0.022748318880632515	1.080303662325199
0.007183319958225848	0.04756488632389123	0.23408327487599778	0.6288199621161981	0.025322688605753773	1.255110310074179
0.00728172289471371	0.05081863269822415	0.28176545622093674	0.5513064108140561	0.029022541379373934	0.9767234102116261
0.007390800860896013	0.05451968788055539	0.32881122856405576	0.49171325180200687	0.03391468970262505	0.3308571435372874
0.007510730877241864	0.05867579717438238	0.3656110726368655	0.4473844679372817	0.039881762331969176	0.06230728536539205
0.007641703451204792	0.06327718410092376	0.38146475646971584	0.41585240018367997	0.04641823431845581	0.8020449336998473
0.0077839187069903455	0.06828808616961278	0.3701601862848555	0.3950685124624469	0.052471304953265095	1.5674523455415141
0.00793758199565126	0.07363712669645883	0.3342676408362424	0.3834246805292088	0.05657353823755749	0.8534053538565792
0.008102898902459778	0.07920768458821997	0.28370121174078733	0.37967165505222283	0.057445595465381166	0.9002628434813528
0.008280069566858183	0.08483033981250562	0.22989251316089684	0.3827836378568537	0.05475942403839285	0.9120150465543793
0.008469282230474169	0.09028040098590429	0.18094826184321006	0.39178554991431547	0.04935441627284743	0.7649852083370858
0.00867070593142923	0.09528402658669217	0.14048633825067683	0.40554889696324836	0.04267704103425327	1.503052818569064
0.0088844822693137	0.09953590837082248	0.10889863991421837	0.422572271270645	0.03602197156458859	1.476744036237803
0.009110716175727698	0.10272934069185581	0.08501635410386213	0.4407942739541252	0.03015667220066743	0.8498203824936443
0.00934946564128158	0.10459574961662753	0.0672387463697172	0.45753264748905687	0.025358227312723993	0.4139728440509105
0.009600730372591425	0.10494641034141228	0.054074511966321015	0.4696727945577746	0.02160790940401715	0.629748811303676
0.00986443938330816	0.10370611861763257	0.04431934495178013	0.4741841168912972	0.018761687017334185	0.4194772184065667
0.010140437562765163	0.10092903938563128	0.037064981312188675	0.46888191300466264	0.01664922037313203	0.0725834774095071
0.010428471315455868	0.09679148900356684	0.03164988017407756	0.45313631422736994	0.01511716842127919	0.38326325539679645
0.010728173425018306	0.09156342133448125	0.027600672413070255	0.4281443597042402	0.01404192222605535	0.9941101299009848
0.011039047367999277	0.08556672069885672	0.024581779891317223	0.39657578234329105	0.013328936502740682	1.0984658294109457
0.011360451385017855	0.07913126412524064	0.02235695022552087	0.36176858913163334	0.012907558924917736	1.2802270242621636
0.01169158270873597	0.07255835164379151	0.020761588503841303	0.326882071948133	0.012725231884593471	1.2644645091103812
0.012031462446790403	0.06609693670070821	0.01968359130998403	0.29434492805114515	0.012742492363815638	0.5732856274099076
0.012378921719626257	0.05993344579538654	0.019050541004382957	0.26569093940003996	0.012929174331157292	0.29193851139171534
0.012732589752450419	0.05419264510397545	0.01882163673212899	0.24167710482317947	0.013261854520324166	0.5980903690288104
0.013090884710009399	0.04894559536880592	0.018983282799300585	0.22252352861149216	0.013722464154362223	0.6844707835494116
0.01345200813360696	0.04422087830395657	0.019547738025532595	0.20815680828282887	0.014297920799622787	1.471908198251379
0.013813943881294633	0.04001624537806763	0.02055465949467536	0.1984035536105957	0.014980545466106344	2.5631542284151516
0.014174462473160588	0.03630898792766008	0.02207579115936565	0.1931267630029513	0.015768925944989343	2.0616157632746344
0.014531131692701317	0.033064282774203625	0.024223500697874364	0.1923191001664363	0.01666881205044738	1.0892998086987826
0.014881334182064868	0.030241405701977024	0.027164398686416614	0.19617216491386055	0.017693619845814204	0.6998425814405049
0.015222292585706114	0.027798051386439933	0.031139886983323456	0.2051384581141617	0.018864173545370514	0.692629978817418
0.015551102540048049	0.025693135051842588	0.03649606044828229	0.2199975419830561	0.020207367245898944	0.7678585272292876
0.015864773478228424	0.023888462765016178	0.043725463967855316	0.2419302899161544	0.021753408091180003	0.7808052837834317
0.016160276828240568	0.022349607882323746	0.05352143287620091	0.27259161506434293	0.023531173407460144	0.4369609009343924
0.016434600747115505	0.021046261193673678	0.06683869684942043	0.31414468893976055	0.02556104209773788	0.28228964447227156
0.01668481007871922	0.019952253462627745	0.08493399893099134	0.3691654424268089	0.027844558557848367	1.0305742207197721
0.016908109780846774	0.019045390782552508	0.10931384343429794	0.4402324211436395	0.030350845134625604	1.2793043888651128
0.017101909676086113	0.018307197936247306	0.1414284175669552	0.5288990666374302	0.03300129829486183	0.7297522990735887
0.01726388807945252	0.01772263186382957	0.18184352105035925	0.6337241488867351	0.0356570569947554	1.266615272645231
0.017392051680432282	0.017279804235427108	0.2286682262074281	0.7474509373090056	0.03811726889172798	1.3687851534792035
0.01748478903684344	0.016969736619218686	0.27565604281446243	0.8547213269967081	0.04013762151919565	0.5370581810895518
0.017540915190116878	0.016786161733713216	0.3118922120920144	0.9334724009880734	0.041473841621606805	0.21995545393664773
