omega	$N=5120$
1.856193825713169376e-01	4.325372610711730181e-01
1.858147713950762114e-01	4.329400738042067931e-01
1.860101602188354852e-01	4.332712779279456194e-01
1.862055490425947868e-01	4.335326824637883436e-01
1.864009378663540606e-01	4.337261744441681666e-01
1.865963266901133344e-01	4.338537135190310146e-01
1.867917155138726082e-01	4.339173265334944629e-01
1.869871043376319097e-01	4.339191021012387406e-01
1.871824931613911835e-01	4.338611851972268285e-01
1.873778819851504573e-01	4.337457717922427181e-01
1.875732708089097311e-01	4.335751035505641671e-01
1.877686596326690327e-01	4.333514626108330159e-01
1.879640484564283065e-01	4.330771664688262135e-01
1.881594372801875803e-01	4.327545629794788962e-01
1.883548261039468541e-01	4.323860254940686265e-01
1.885502149277061557e-01	4.319739481470339926e-01
1.887456037514654295e-01	4.315207413054513164e-01
1.889409925752247033e-01	4.310288271927188442e-01
1.891363813989840048e-01	4.305006356966029069e-01
1.893317702227432786e-01	4.299386003703236092e-01
1.895271590465025524e-01	4.293451546340348313e-01
1.897225478702618262e-01	4.287227281826830882e-01
1.899179366940211278e-01	4.280737436049427691e-01
1.901133255177804016e-01	4.274006132166995875e-01
1.903087143415396754e-01	4.267057361113894554e-01
1.905041031652989492e-01	4.259914954283703925e-01
1.906994919890582507e-01	4.252602558395160992e-01
1.908948808128175245e-01	4.245143612532061850e-01
1.910902696365767983e-01	4.237561327340454986e-01
1.912856584603360721e-01	4.229878666358178885e-01
1.914810472840953737e-01	4.222118329444457530e-01
1.916764361078546475e-01	4.214302738270696014e-01
1.918718249316139213e-01	4.206454023827910227e-01
1.920672137553731951e-01	4.198594015900956045e-01
1.922626025791324966e-01	4.190744234455528461e-01
1.924579914028917704e-01	4.182925882880140223e-01
1.926533802266510442e-01	4.175159843022217543e-01
1.928487690504103180e-01	4.167466671955249446e-01
1.930441578741696196e-01	4.159866600412010507e-01
1.932395466979288934e-01	4.152379532817640495e-01
1.934349355216881672e-01	4.145025048855908723e-01
1.936303243454474410e-01	4.137822406501581729e-01
1.938257131692067425e-01	4.130790546452153267e-01
1.940211019929660163e-01	4.123948097893164744e-01
1.942164908167252901e-01	4.117313385531885528e-01
1.944118796404845639e-01	4.110904437836357395e-01
1.946072684642438655e-01	4.104738996417788832e-01
1.948026572880031393e-01	4.098834526496958897e-01
1.949980461117624131e-01	4.093208228397279269e-01
1.951934349355217146e-01	4.087877050009903757e-01
1.953888237592809884e-01	4.082857700178842419e-01
1.955842125830402622e-01	4.078166662957118938e-01
1.957796014067995360e-01	4.073820212688039066e-01
1.959749902305588376e-01	4.069834429868826042e-01
1.961703790543181114e-01	4.066225217757152843e-01
1.963657678780773852e-01	4.063008319684526803e-01
1.965611567018366590e-01	4.060199337044100854e-01
1.967565455255959606e-01	4.057813747923592063e-01
1.969519343493552344e-01	4.055866926358170366e-01
1.971473231731145082e-01	4.054374162181165753e-01
1.973427119968737820e-01	4.053350681454533921e-01
1.975381008206330835e-01	4.052811667464389367e-01
1.977334896443923573e-01	4.052772282270860060e-01
1.979288784681516311e-01	4.053247688804756388e-01
1.981242672919109049e-01	4.054253073507784189e-01
1.983196561156702065e-01	4.055803669516159782e-01
1.985150449394294803e-01	4.057914780391740917e-01
1.987104337631887541e-01	4.060601804407925619e-01
1.989058225869480279e-01	4.063880259401776995e-01
1.991012114107073294e-01	4.067765808207336464e-01
1.992966002344666032e-01	4.072274284688823243e-01
1.994919890582258770e-01	4.077421720396396942e-01
1.996873778819851508e-01	4.083224371870798342e-01
1.998827667057444524e-01	4.089698748627248470e-01
2.000781555295037262e-01	4.096861641852900249e-01
2.002735443532630000e-01	4.104730153855933872e-01
2.004689331770223015e-01	4.113321728309043968e-01
2.006643220007815753e-01	4.122654181333618162e-01
2.008597108245408491e-01	4.132745733475829963e-01
2.010550996483001229e-01	4.143615042629945622e-01
2.012504884720594245e-01	4.155281237969007391e-01
2.014458772958186983e-01	4.167763954947714677e-01
2.016412661195779721e-01	4.181083371447444907e-01
2.018366549433372459e-01	4.195260245138464072e-01
2.020320437670965474e-01	4.210315952139845885e-01
2.022274325908558212e-01	4.226272527063449358e-01
2.024228214146150950e-01	4.243152704534222663e-01
2.026182102383743688e-01	4.260979962285352252e-01
2.028135990621336704e-01	4.279778565933791135e-01
2.030089878858929442e-01	4.299573615548397676e-01
2.032043767096522180e-01	4.320391094130785481e-01
2.033997655334114918e-01	4.342257918136670503e-01
2.035951543571707933e-01	4.365201990174322755e-01
2.037905431809300671e-01	4.389252254025406419e-01
2.039859320046893409e-01	4.414438752143597378e-01
2.041813208284486147e-01	4.440792685796227657e-01
2.043767096522079163e-01	4.468346478025634338e-01
2.045720984759671901e-01	4.497133839618515094e-01
2.047674872997264639e-01	4.527189838284275680e-01
2.049628761234857377e-01	4.558550971256971063e-01
2.051582649472450393e-01	4.591255241550138977e-01
2.053536537710043131e-01	4.625342238109309556e-01
2.055490425947635869e-01	4.660853220124014373e-01
2.057444314185228884e-01	4.697831205779174346e-01
2.059398202422821622e-01	4.736321065745419667e-01
2.061352090660414360e-01	4.776369621728751014e-01
2.063305978898007098e-01	4.818025750422989528e-01
2.065259867135600114e-01	4.861340493232640947e-01
2.067213755373192852e-01	4.906367172160565615e-01
2.069167643610785590e-01	4.953161512283298373e-01
2.071121531848378328e-01	5.001781771267851395e-01
2.073075420085971343e-01	5.052288876417216912e-01
2.075029308323564081e-01	5.104746569768177089e-01
2.076983196561156819e-01	5.159221561803901679e-01
2.078937084798749557e-01	5.215783694386763036e-01
2.080890973036342573e-01	5.274506113562386078e-01
2.082844861273935311e-01	5.335465452936286601e-01
2.084798749511528049e-01	5.398742028378559210e-01
2.086752637749120787e-01	5.464420044870903492e-01
2.088706525986713802e-01	5.532587816374416878e-01
2.090660414224306540e-01	5.603337999666305747e-01
2.092614302461899278e-01	5.676767843169039374e-01
2.094568190699492016e-01	5.752979451878422745e-01
2.096522078937085032e-01	5.832080069586503823e-01
2.098475967174677770e-01	5.914182379693389002e-01
2.100429855412270508e-01	5.999404826008879477e-01
2.102383743649863246e-01	6.087871955061183726e-01
2.104337631887456261e-01	6.179714781557780201e-01
2.106291520125048999e-01	6.275071178782056780e-01
2.108245408362641737e-01	6.374086295862271268e-01
2.110199296600234475e-01	6.476913004015403263e-01
2.112153184837827491e-01	6.583712374051258198e-01
2.114107073075420229e-01	6.694654187621967845e-01
2.116060961313012967e-01	6.809917484921536035e-01
2.118014849550605982e-01	6.929691151780664748e-01
2.119968737788198720e-01	7.054174549366357683e-01
2.121922626025791458e-01	7.183578189986810081e-01
2.123876514263384196e-01	7.318124462821495868e-01
2.125830402500977212e-01	7.458048413748392669e-01
2.127784290738569950e-01	7.603598583828089508e-01
2.129738178976162688e-01	7.755037911432451914e-01
2.131692067213755426e-01	7.912644703476843233e-01
2.133645955451348442e-01	8.076713681736925610e-01
2.135599843688941180e-01	8.247557110806548186e-01
2.137553731926533918e-01	8.425506014891547268e-01
2.139507620164126656e-01	8.610911491339484636e-01
2.141461508401719671e-01	8.804146129589098813e-01
2.143415396639312409e-01	9.005605545089768738e-01
2.145369284876905147e-01	9.215710038707235485e-01
2.147323173114497885e-01	9.434906393201742958e-01
2.149277061352090901e-01	9.663669819557948459e-01
2.151230949589683639e-01	9.902506067272892620e-01
2.153184837827276377e-01	1.015195371418884385e+00
2.155138726064869115e-01	1.041258665310868192e+00
2.157092614302462130e-01	1.068501679427672268e+00
2.159046502540054868e-01	1.096989700487027930e+00
2.161000390777647606e-01	1.126792430895682484e+00
2.162954279015240344e-01	1.157984337395882246e+00
2.164908167252833360e-01	1.190645031257183684e+00
2.166862055490426098e-01	1.224859683234219787e+00
2.168815943728018836e-01	1.260719476877663503e+00
2.170769831965611851e-01	1.298322104198521787e+00
2.172723720203204589e-01	1.337772308151020884e+00
2.174677608440797327e-01	1.379182476924572853e+00
2.176631496678390065e-01	1.422673295628583690e+00
2.178585384915983081e-01	1.468374461625163274e+00
2.180539273153575819e-01	1.516425470525398334e+00
2.182493161391168557e-01	1.566976480727514831e+00
2.184447049628761295e-01	1.620189265355433061e+00
2.186400937866354310e-01	1.676238261571019406e+00
2.188354826103947048e-01	1.735311728503440731e+00
2.190308714341539786e-01	1.797613026487916654e+00
2.192262602579132524e-01	1.863362031961650622e+00
2.194216490816725540e-01	1.932796704258954223e+00
2.196170379054318278e-01	2.006174822718669759e+00
2.198124267291911016e-01	2.083775915008889701e+00
2.200078155529503754e-01	2.165903400439444848e+00
2.202032043767096769e-01	2.252886975332327069e+00
2.203985932004689507e-01	2.345085271327429499e+00
2.205939820242282245e-01	2.442888821900221608e+00
2.207893708479874983e-01	2.546723377462206006e+00
2.209847596717467999e-01	2.657053615322551909e+00
2.211801484955060737e-01	2.774387297655308782e+00
2.213755373192653475e-01	2.899279938610350271e+00
2.215709261430246213e-01	3.032340051031996442e+00
2.217663149667839229e-01	3.174235054151346436e+00
2.219617037905431967e-01	3.325697936389829135e+00
2.221570926143024705e-01	3.487534782404046574e+00
2.223524814380617720e-01	3.660633291142879830e+00
2.225478702618210458e-01	3.845972432489339621e+00
2.227432590855803196e-01	4.044633414646824576e+00
2.229386479093395934e-01	4.257812163561262686e+00
2.231340367330988950e-01	4.486833550270025839e+00
2.233294255568581688e-01	4.733167643268934910e+00
2.235248143806174426e-01	4.998448312175258756e+00
2.237202032043767164e-01	5.284494567844471469e+00
2.239155920281360179e-01	5.593335094778615790e+00
2.241109808518952917e-01	5.927236516749429640e+00
2.243063696756545655e-01	6.288736039291174862e+00
2.245017584994138393e-01	6.680679237132387982e+00
2.246971473231731409e-01	7.106263905783191781e+00
2.248925361469324147e-01	7.569091080717933018e+00
2.250879249706916885e-01	8.073224552882049210e+00
2.252833137944509623e-01	8.623260485722131108e+00
2.254787026182102638e-01	9.224409079436313164e+00
2.256740914419695376e-01	9.882590649057535259e+00
2.258694802657288114e-01	1.060454900532386802e+01
2.260648690894880852e-01	1.139798567808395546e+01
2.262602579132473868e-01	1.227171933620348376e+01
2.264556467370066606e-01	1.323587578100307383e+01
2.266510355607659344e-01	1.430211518151347327e+01
2.268464243845252082e-01	1.548390485718181786e+01
2.270418132082845097e-01	1.679684799994933542e+01
2.272372020320437835e-01	1.825908139938364982e+01
2.274325908558030573e-01	1.989175867412836141e+01
2.276279796795623311e-01	2.171963996535786379e+01
2.278233685033216327e-01	2.377181484456977856e+01
2.280187573270809065e-01	2.608259278008594961e+01
2.282141461508401803e-01	2.869260551270810211e+01
2.284095349745994818e-01	3.165017896555954735e+01
2.286049237983587556e-01	3.501305004567418422e+01
2.288003126221180294e-01	3.885052755439104288e+01
2.289957014458773032e-01	4.324622877218052253e+01
2.291910902696366048e-01	4.830156749402641481e+01
2.293864790933958786e-01	5.414023022569812582e+01
2.295818679171551524e-01	6.091396198690181762e+01
2.297772567409144262e-01	6.881010211679490851e+01
2.299726455646737278e-01	7.806147912951153955e+01
2.301680343884330016e-01	8.895951533479916407e+01
2.303634232121922754e-01	1.018717421503038167e+02
2.305588120359515492e-01	1.172654406566660299e+02
2.307542008597108507e-01	1.357398849288503868e+02
2.309495896834701245e-01	1.580708146841350299e+02
2.311449785072293983e-01	1.852725196857778656e+02
2.313403673309886721e-01	2.186856443193350117e+02
2.315357561547479737e-01	2.601031252865336683e+02
2.317311449785072475e-01	3.119535985975953736e+02
2.319265338022665213e-01	3.775729713187344032e+02
2.321219226260257951e-01	4.616139002045396182e+02
2.323173114497850966e-01	5.706756227300943465e+02
2.325127002735443704e-01	7.142942202896135768e+02
2.327080890973036442e-01	9.065379258365001078e+02
2.329034779210629180e-01	1.168647823209973694e+03
2.330988667448222196e-01	1.533544070313131215e+03
2.332942555685814934e-01	2.053784733657368179e+03
2.334896443923407672e-01	2.816184885499840220e+03
2.336850332161000687e-01	3.969909680275403389e+03
2.338804220398593425e-01	5.783373457454833442e+03
2.340758108636186163e-01	8.766855813717460478e+03
2.342711996873778901e-01	1.395714038240651280e+04
2.344665885111371917e-01	2.364123414205732479e+04
2.346619773348964655e-01	4.341921349289064528e+04
2.348573661586557393e-01	8.902426738575113995e+04
2.350527549824150131e-01	2.139138494698341819e+05
2.352481438061743146e-01	6.591558991814055480e+05
2.354435326299335884e-01	3.176373796531297266e+06
2.356389214536928622e-01	4.385331831203445047e+07
2.358343102774521360e-01	2.320891739657421570e+11
2.360296991012114376e-01	7.583366139051057398e+07
2.362250879249707114e-01	4.169558813125577755e+06
2.364204767487299852e-01	7.871607044541863725e+05
2.366158655724892590e-01	2.433217934159349243e+05
2.368112543962485605e-01	9.824873127827432472e+04
2.370066432200078343e-01	4.692325673310614366e+04
2.372020320437671081e-01	2.515117701741153360e+04
2.373974208675263819e-01	1.466566091007599061e+04
2.375928096912856835e-01	9.118502380037529292e+03
2.377881985150449573e-01	5.963567752544138784e+03
2.379835873388042311e-01	4.062928921983222153e+03
2.381789761625635049e-01	2.862992918369269319e+03
2.383743649863228065e-01	2.075378151805273319e+03
2.385697538100820803e-01	1.541148265420291182e+03
2.387651426338413541e-01	1.168466532005649924e+03
2.389605314576006279e-01	9.020875911977396981e+02
2.391559202813599294e-01	7.076042569203273160e+02
2.393513091051192032e-01	5.629296177414602198e+02
2.395466979288784770e-01	4.535034876173946259e+02
2.397420867526377786e-01	3.694986270833196045e+02
2.399374755763970524e-01	3.041412913445870458e+02
2.401328644001563262e-01	2.526734398885767234e+02
2.403282532239156000e-01	2.116954171334357682e+02
2.405236420476749015e-01	1.787402445851978996e+02
2.407190308714341753e-01	1.519922952950232684e+02
2.409144196951934491e-01	1.300979350561994465e+02
2.411098085189527229e-01	1.120359064199161025e+02
2.413051973427120245e-01	9.702722745761833778e+01
2.415005861664712983e-01	8.447166225175764964e+01
2.416959749902305721e-01	7.390233443265753976e+01
2.418913638139898459e-01	6.495290494825339067e+01
2.420867526377491474e-01	5.733356552596109879e+01
2.422821414615084212e-01	5.081329361413630608e+01
2.424775302852676950e-01	4.520660556726885915e+01
2.426729191090269688e-01	4.036357596871826559e+01
2.428683079327862704e-01	3.616225226328611342e+01
2.430636967565455442e-01	3.250284260519080703e+01
2.432590855803048180e-01	2.930322802948729688e+01
2.434544744040640918e-01	2.649547195675822664e+01
2.436498632278233933e-01	2.402308670406408808e+01
2.438452520515826671e-01	2.183887887406216066e+01
2.440406408753419409e-01	1.990324053752441813e+01
2.442360296991012147e-01	1.818278602260618371e+01
2.444314185228605163e-01	1.664925834642421520e+01
2.446268073466197901e-01	1.527864729595431292e+01
2.448221961703790639e-01	1.405047459648262098e+01
2.450175849941383655e-01	1.294721171373268120e+01
2.452129738178976393e-01	1.195380349311180268e+01
2.454083626416569131e-01	1.105727667710947770e+01
2.456037514654161868e-01	1.024641681911305469e+01
2.457991402891754884e-01	9.511500565641339833e+00
2.459945291129347622e-01	8.844072957963737380e+00
2.461899179366940360e-01	8.236761493090714481e+00
2.463853067604533098e-01	7.683120321397792551e+00
2.465806955842126114e-01	7.177499247630237278e+00
2.467760844079718852e-01	6.714933222372856392e+00
2.469714732317311590e-01	6.291048822078171732e+00
2.471668620554904328e-01	5.901984863169462692e+00
2.473622508792497343e-01	5.544324814726642181e+00
2.475576397030090081e-01	5.215039091979138064e+00
2.477530285267682819e-01	4.911435650334870395e+00
2.479484173505275557e-01	4.631117573394956111e+00
2.481438061742868573e-01	4.371946571196406062e+00
2.483391949980461311e-01	4.132011486898201191e+00
2.485345838218054049e-01	3.909601059262305611e+00
2.487299726455646787e-01	3.703180310903887662e+00
2.489253614693239802e-01	3.511370033426716386e+00
2.491207502930832540e-01	3.332928924239774382e+00
2.493161391168425278e-01	3.166737999288077088e+00
2.495115279406018016e-01	3.011786963716190701e+00
2.497069167643611032e-01	2.867162270704398441e+00
2.499023055881203770e-01	2.732036639068049499e+00
2.500976944118796785e-01	2.605659834063098756e+00
2.502930832356389246e-01	2.487350544313903455e+00
2.504884720593982261e-01	2.376489211787346623e+00
2.506838608831575277e-01	2.272511692029701713e+00
2.508792497069167737e-01	2.174903639073278772e+00
2.510746385306760753e-01	2.083195524017629197e+00
2.512700273544353213e-01	1.996958208711987037e+00
2.514654161781946229e-01	1.915799006560142015e+00
2.516608050019539244e-01	1.839358171522645247e+00
2.518561938257131705e-01	1.767305764145124636e+00
2.520515826494724720e-01	1.699338850094423536e+00
2.522469714732317736e-01	1.635178992404635157e+00
2.524423602969910196e-01	1.574570003561970077e+00
2.526377491207503212e-01	1.517275927809501823e+00
2.528331379445095672e-01	1.463079227728674825e+00
2.530285267682688688e-01	1.411779152337880205e+00
2.532239155920281704e-01	1.363190266710276433e+00
2.534193044157874164e-01	1.317141125512867994e+00
2.536146932395467180e-01	1.273473074957883977e+00
2.538100820633060195e-01	1.232039169478491791e+00
2.540054708870652656e-01	1.192703191031208698e+00
2.542008597108245671e-01	1.155338760317833335e+00
2.543962485345838132e-01	1.119828530437716241e+00
2.545916373583431147e-01	1.086063454549317964e+00
2.547870261821024163e-01	1.053942120058418919e+00
2.549824150058616623e-01	1.023370142675453565e+00
2.551778038296209639e-01	9.942596144115011247e-01
2.553731926533802654e-01	9.665286002235045082e-01
2.555685814771395115e-01	9.401006785854841841e-01
2.557639703008988130e-01	9.149045217632111315e-01
2.559593591246581146e-01	8.908735120130298890e-01
2.561547479484173606e-01	8.679453903185762043e-01
2.563501367721766622e-01	8.460619346278549502e-01
2.565455255959359082e-01	8.251686648630763843e-01
2.567409144196952098e-01	8.052145722514776338e-01
2.569363032434545113e-01	7.861518707708188280e-01
2.571316920672137574e-01	7.679357687223908879e-01
2.573270808909730589e-01	7.505242586397378179e-01
2.575224697147323605e-01	7.338779239160563295e-01
2.577178585384916065e-01	7.179597606895609108e-01
2.579132473622509081e-01	7.027350136659759050e-01
2.581086361860101541e-01	6.881710246828475208e-01
2.583040250097694557e-01	6.742370929329679630e-01
2.584994138335287572e-01	6.609043458653218739e-01
2.586948026572880033e-01	6.481456198729157459e-01
2.588901914810473048e-01	6.359353499587160341e-01
2.590855803048066064e-01	6.242494676446649349e-01
2.592809691285658524e-01	6.130653064552316067e-01
2.594763579523251540e-01	6.023615143669973637e-01
2.596717467760844000e-01	5.921179726700099843e-01
2.598671355998437016e-01	5.823157207356595144e-01
2.600625244236030031e-01	5.729368862302469667e-01
2.602579132473622492e-01	5.639646203536429203e-01
2.604533020711215507e-01	5.553830377188700984e-01
2.606486908948808523e-01	5.471771605215803858e-01
2.608440797186400983e-01	5.393328666784880099e-01
2.610394685423993999e-01	5.318368416411235478e-01
2.612348573661587015e-01	5.246765336162262372e-01
2.614302461899179475e-01	5.178401119467488378e-01
2.616256350136772491e-01	5.113164284281597194e-01
2.618210238374364951e-01	5.050949813536088628e-01
2.620164126611957967e-01	4.991658820987937561e-01
2.622118014849550982e-01	4.935198240731950570e-01
2.624071903087143443e-01	4.881480538787756340e-01
2.626025791324736458e-01	4.830423445305712660e-01
2.627979679562329474e-01	4.781949706057654348e-01
2.629933567799921934e-01	4.735986851990787172e-01
2.631887456037514950e-01	4.692466985726319040e-01
2.633841344275107410e-01	4.651326583979873974e-01
2.635795232512700426e-01	4.612506314968842225e-01
2.637749120750293441e-01	4.575950869953537836e-01
2.639703008987885902e-01	4.541608808134962594e-01
2.641656897225478917e-01	4.509432414202164674e-01
2.643610785463071933e-01	4.479377567888631617e-01
2.645564673700664393e-01	4.451403624957998018e-01
2.647518561938257409e-01	4.425473309097736063e-01
2.649472450175849869e-01	4.401552614253664286e-01
2.651426338413442885e-01	4.379610716989632002e-01
2.653380226651035900e-01	4.359619898505618929e-01
2.655334114888628361e-01	4.341555475994206548e-01
2.657288003126221376e-01	4.325395743059856635e-01
2.659241891363814392e-01	4.311121918968841005e-01
2.661195779601406852e-01	4.298718106538965134e-01
2.663149667838999868e-01	4.288171258519470896e-01
2.665103556076592328e-01	4.279471152351045360e-01
2.667057444314185344e-01	4.272610373235388725e-01
2.669011332551778359e-01	4.267584305483375084e-01
2.670965220789370820e-01	4.264391132149631947e-01
2.672919109026963835e-01	4.263031843001391930e-01
2.674872997264556851e-01	4.263510250909515187e-01
2.676826885502149311e-01	4.265833016790789856e-01
2.678780773739742327e-01	4.270009683272807388e-01
2.680734661977335342e-01	4.276052717296706107e-01
2.682688550214927803e-01	4.283977561918446697e-01
2.684642438452520818e-01	4.293802697617343789e-01
2.686596326690113279e-01	4.305549713470809836e-01
2.688550214927706294e-01	4.319243388607389988e-01
2.690504103165299310e-01	4.334911784407227131e-01
2.692457991402891770e-01	4.352586347979116033e-01
2.694411879640484786e-01	4.372302027508510602e-01
2.696365767878077802e-01	4.394097400140482002e-01
2.698319656115670262e-01	4.418014813136866281e-01
2.700273544353263278e-01	4.444100539128431060e-01
2.702227432590855738e-01	4.472404946371298373e-01
2.704181320828448754e-01	4.502982685013145470e-01
2.706135209066041769e-01	4.535892890479545914e-01
2.708089097303634230e-01	4.571199405205647048e-01
2.710042985541227245e-01	4.608971020063953317e-01
2.711996873778820261e-01	4.649281736976544899e-01
2.713950762016412721e-01	4.692211054351577704e-01
2.715904650254005737e-01	4.737844277150572991e-01
2.717858538491598197e-01	4.786272853576134523e-01
2.719812426729191213e-01	4.837594740572832008e-01
2.721766314966784228e-01	4.891914800557409793e-01
2.723720203204376689e-01	4.949345232042736131e-01
2.725674091441969704e-01	5.010006037093940323e-01
2.727627979679562720e-01	5.074025528860243162e-01
2.729581867917155180e-01	5.141540882764108478e-01
2.731535756154748196e-01	5.212698735305657527e-01
2.733489644392341211e-01	5.287655834859502635e-01
2.735443532629933672e-01	5.366579749308134639e-01
2.737397420867526687e-01	5.449649635877626963e-01
2.739351309105119148e-01	5.537057079123881564e-01
2.741305197342712163e-01	5.629007003670005727e-01
2.743259085580305179e-01	5.725718669025544605e-01
2.745212973817897639e-01	5.827426754637441420e-01
2.747166862055490655e-01	5.934382544242875479e-01
2.749120750293083670e-01	6.046855219627974565e-01
2.751074638530676131e-01	6.165133275061631668e-01
2.753028526768269146e-01	6.289526064985462295e-01
2.754982415005861607e-01	6.420365499023672484e-01
2.756936303243454622e-01	6.558007900050403238e-01
2.758890191481047638e-01	6.702836042948304707e-01
2.760844079718640098e-01	6.855261393839577888e-01
2.762797967956233114e-01	7.015726572009476358e-01
2.764751856193826129e-01	7.184708059512733280e-01
2.766705744431418590e-01	7.362719186607811217e-01
2.768659632669011605e-01	7.550313424759428349e-01
2.770613520906604066e-01	7.748088023054952034e-01
2.772567409144197081e-01	7.956688028574190330e-01
2.774521297381790097e-01	8.176810736628559173e-01
2.776475185619382557e-01	8.409210622953289249e-01
2.778429073856975573e-01	8.654704817023749497e-01
2.780382962094568589e-01	8.914179183824870734e-01
2.782336850332161049e-01	9.188595090810744992e-01
2.784290738569754065e-01	9.478996947658069328e-01
2.786244626807347080e-01	9.786520618994907217e-01
2.788198515044939541e-01	1.011240282486909337e+00
2.790152403282532556e-01	1.045799166066285757e+00
2.792106291520125017e-01	1.082475838788273803e+00
2.794060179757718032e-01	1.121431067025875139e+00
2.796014067995311048e-01	1.162840745647638174e+00
2.797967956232903508e-01	1.206897574236596160e+00
2.799921844470496524e-01	1.253812948235340174e+00
2.801875732708089539e-01	1.303819096349214890e+00
2.803829620945682000e-01	1.357171500671657816e+00
2.805783509183275015e-01	1.414151642063420145e+00
2.807737397420867476e-01	1.475070120508493954e+00
2.809691285658460491e-01	1.540270208714241695e+00
2.811645173896053507e-01	1.610131907402489349e+00
2.813599062133645967e-01	1.685076582898030972e+00
2.815552950371238983e-01	1.765572282186378406e+00
2.817506838608831998e-01	1.852139838110413939e+00
2.819460726846424459e-01	1.945359898457817760e+00
2.821414615084017474e-01	2.045881038170240362e+00
2.823368503321609935e-01	2.154429144795372952e+00
2.825322391559202950e-01	2.271818304875452998e+00
2.827276279796795966e-01	2.398963464820849101e+00
2.829230168034388426e-01	2.536895195975706674e+00
2.831184056271981442e-01	2.686776962608627084e+00
2.833137944509574457e-01	2.849925376721086145e+00
2.835091832747166918e-01	3.027834029037832941e+00
2.837045720984759933e-01	3.222201616698851634e+00
2.838999609222352949e-01	3.434965251946080489e+00
2.840953497459945409e-01	3.668340041490641301e+00
2.842907385697538425e-01	3.924866284995409682e+00
2.844861273935130885e-01	4.207465968604479301e+00
2.846815162172723901e-01	4.519510645984783359e+00
2.848769050410316916e-01	4.864903331819250276e+00
2.850722938647909377e-01	5.248177716988358554e+00
2.852676826885502392e-01	5.674618898958020630e+00
2.854630715123095408e-01	6.150410970212379702e+00
2.856584603360687868e-01	6.682818310408621620e+00
2.858538491598280884e-01	7.280409405471282014e+00
2.860492379835873344e-01	7.953334636306954586e+00
2.862446268073466360e-01	8.713672973742623284e+00
2.864400156311059376e-01	9.575867210692948106e+00
2.866354044548651836e-01	1.055727371845037865e+01
2.868307932786244852e-01	1.167886138915997662e+01
2.870261821023837867e-01	1.296610636850352982e+01
2.872215709261430328e-01	1.445014576996453570e+01
2.874169597499023343e-01	1.616927682185605519e+01
2.876123485736615804e-01	1.817092084476685798e+01
2.878077373974208819e-01	2.051421862563958953e+01
2.880031262211801835e-01	2.327349205629182549e+01
2.881985150449394295e-01	2.654290701150071996e+01
2.883939038686987311e-01	3.044282107393399883e+01
2.885892926924580326e-01	3.512852346406153003e+01
2.887846815162172787e-01	4.080241640053738195e+01
2.889800703399765802e-01	4.773121785128306271e+01
2.891754591637358818e-01	5.627060387506008965e+01
2.893708479874951278e-01	6.690105753232128905e+01
2.895662368112544294e-01	8.028090589715033332e+01
2.897616256350136754e-01	9.732624366708955677e+01
2.899570144587729770e-01	1.193338325088385403e+02
2.901524032825322785e-01	1.481743472534132593e+02
2.903477921062915246e-01	1.866038472150129621e+02
2.905431809300508261e-01	2.387798545212128829e+02
2.907385697538101277e-01	3.111433794897362759e+02
2.909339585775693737e-01	4.139802242630427145e+02
2.911293474013286753e-01	5.642976442711752725e+02
2.913247362250879213e-01	7.913749597448290842e+02
2.915201250488472229e-01	1.148066011679579560e+03
2.917155138726065244e-01	1.735326063412966732e+03
2.919109026963657705e-01	2.759666979011932199e+03
2.921062915201250720e-01	4.680987158084077237e+03
2.923016803438843736e-01	8.640624357234772106e+03
2.924970691676436196e-01	1.790706792234539535e+04
2.926924579914029212e-01	4.390208248907078087e+04
2.928878468151621672e-01	1.404089614900590968e+05
2.930832356389214688e-01	7.271816772132538026e+05
2.932786244626807703e-01	1.141394759743558615e+07
2.934740132864400164e-01	3.982753500686463118e+08
2.936694021101993179e-01	5.017878037011651322e+06
2.938647909339586195e-01	4.466682575017865747e+05
2.940601797577178655e-01	9.699234900616816594e+04
2.942555685814771671e-01	3.186881488563463790e+04
2.944509574052364131e-01	1.327388496305696754e+04
2.946463462289957147e-01	6.445372087485498014e+03
2.948417350527550163e-01	3.484101886771516547e+03
2.950371238765142623e-01	2.038661724842996819e+03
2.952325127002735639e-01	1.267808406420734400e+03
2.954279015240328654e-01	8.274346276216103888e+02
2.956232903477921115e-01	5.616274883424963491e+02
2.958186791715514130e-01	3.937996978991421884e+02
2.960140679953107146e-01	2.837829265838975061e+02
2.962094568190699606e-01	2.093354735258731409e+02
2.964048456428292622e-01	1.575662634642637556e+02
2.966002344665885082e-01	1.207065480231505461e+02
2.967956232903478098e-01	9.391400839659002031e+01
2.969910121141071113e-01	7.408023912788887344e+01
2.971864009378663574e-01	5.915747401259869065e+01
2.973817897616256589e-01	4.776527608572096995e+01
2.975771785853849605e-01	3.895373127573650862e+01
2.977725674091442065e-01	3.205697917486460113e+01
2.979679562329035081e-01	2.660040304955238000e+01
2.981633450566627541e-01	2.224052410126989088e+01
2.983587338804220557e-01	1.872529773732461322e+01
2.985541227041813572e-01	1.586740935781772244e+01
2.987495115279406033e-01	1.352601447798204859e+01
2.989449003516999048e-01	1.159406210954283800e+01
2.991402891754592064e-01	9.989370280976817895e+00
