omega	$N=5120$
3.769050410316530098e-01	1.146023343930690774e-01
3.771004298554123113e-01	1.123726897071006259e-01
3.772958186791715574e-01	1.102141544689541897e-01
3.774912075029308589e-01	1.081243253240037755e-01
3.776865963266901605e-01	1.061008877027574959e-01
3.778819851504494065e-01	1.041416128046568357e-01
3.780773739742087081e-01	1.022443546497674854e-01
3.782727627979680096e-01	1.004070472013935400e-01
3.784681516217272557e-01	9.862770156196172533e-02
3.786635404454865572e-01	9.690440324391208504e-02
3.788589292692458033e-01	9.523530951679894108e-02
3.790543180930051048e-01	9.361864683133336307e-02
3.792497069167644064e-01	9.205270832068612741e-02
3.794450957405236524e-01	9.053585137901125346e-02
3.796404845642829540e-01	8.906649531683885623e-02
3.798358733880422555e-01	8.764311909271428613e-02
3.800312622118015016e-01	8.626425912023390208e-02
3.802266510355608031e-01	8.492850714942704049e-02
3.804220398593200492e-01	8.363450822127055373e-02
3.806174286830793507e-01	8.238095869398193161e-02
3.808128175068386523e-01	8.116660433962495647e-02
3.810082063305978983e-01	7.999023850946673786e-02
3.812035951543571999e-01	7.885070036645482061e-02
3.813989839781165014e-01	7.774687318312084594e-02
3.815943728018757475e-01	7.667768270318545132e-02
3.817897616256350490e-01	7.564209556509901566e-02
3.819851504493942951e-01	7.463911778574663924e-02
3.821805392731535966e-01	7.366779330253174496e-02
3.823759280969128982e-01	7.272720257205848859e-02
3.825713169206721442e-01	7.181646122364157558e-02
3.827667057444314458e-01	7.093471876588859637e-02
3.829620945681907473e-01	7.008115734462019852e-02
3.831574833919499934e-01	6.925499055042305674e-02
3.833528722157092949e-01	6.845546227415760798e-02
3.835482610394685965e-01	6.768184560877807399e-02
3.837436498632278425e-01	6.693344179585898612e-02
3.839390386869871441e-01	6.620957921526000878e-02
3.841344275107463901e-01	6.550961241640312904e-02
3.843298163345056917e-01	6.483292118967505513e-02
3.845252051582649933e-01	6.417890967651487810e-02
3.847205939820242393e-01	6.354700551678590936e-02
3.849159828057835409e-01	6.293665903207869283e-02
3.851113716295428424e-01	6.234734244363249883e-02
3.853067604533020885e-01	6.177854912360973560e-02
3.855021492770613900e-01	6.122979287850009028e-02
3.856975381008206361e-01	6.070060726347441954e-02
3.858929269245799376e-01	6.019054492655261795e-02
3.860883157483392392e-01	5.969917698148982654e-02
3.862837045720984852e-01	5.922609240833062727e-02
3.864790933958577868e-01	5.877089748061804786e-02
3.866744822196170883e-01	5.833321521828612605e-02
3.868698710433763344e-01	5.791268486530416759e-02
3.870652598671356359e-01	5.750896139117842032e-02
3.872606486908948820e-01	5.712171501545453695e-02
3.874560375146541835e-01	5.675063075440010818e-02
3.876514263384134851e-01	5.639540798908321967e-02
3.878468151621727311e-01	5.605576005409564078e-02
3.880422039859320327e-01	5.573141384620390604e-02
3.882375928096913342e-01	5.542210945224407270e-02
3.884329816334505803e-01	5.512759979560583057e-02
3.886283704572098818e-01	5.484765030068496083e-02
3.888237592809691279e-01	5.458203857470959180e-02
3.890191481047284294e-01	5.433055410637709082e-02
3.892145369284877310e-01	5.409299798076343258e-02
3.894099257522469770e-01	5.386918260999731811e-02
3.896053145760062786e-01	5.365893147921298872e-02
3.898007033997655801e-01	5.346207890732481566e-02
3.899960922235248262e-01	5.327846982218833322e-02
3.901914810472841277e-01	5.310795954973736299e-02
3.903868698710434293e-01	5.295041361670894259e-02
3.905822586948026753e-01	5.280570756659009463e-02
3.907776475185619769e-01	5.267372678844194078e-02
3.909730363423212229e-01	5.255436635827628183e-02
3.911684251660805245e-01	5.244753089268117813e-02
3.913638139898398260e-01	5.235313441440997417e-02
3.915592028135990721e-01	5.227110022966761221e-02
3.917545916373583736e-01	5.220136081684535745e-02
3.919499804611176752e-01	5.214385772647331385e-02
3.921453692848769212e-01	5.209854149217672814e-02
3.923407581086362228e-01	5.206537155243659565e-02
3.925361469323954688e-01	5.204431618297408052e-02
3.927315357561547704e-01	5.203535243959031553e-02
3.929269245799140720e-01	5.203846611130923117e-02
3.931223134036733180e-01	5.205365168368491363e-02
3.933177022274326196e-01	5.208091231214860561e-02
3.935130910511919211e-01	5.212025980528333519e-02
3.937084798749511672e-01	5.217171461792668996e-02
3.939038686987104687e-01	5.223530585401454929e-02
3.940992575224697148e-01	5.231107127909032095e-02
3.942946463462290163e-01	5.239905734241431801e-02
3.944900351699883179e-01	5.249931920861943685e-02
3.946854239937475639e-01	5.261192079886900519e-02
3.948808128175068655e-01	5.273693484148145316e-02
3.950762016412661670e-01	5.287444293199643902e-02
3.952715904650254131e-01	5.302453560266431193e-02
3.954669792887847146e-01	5.318731240134926680e-02
3.956623681125440162e-01	5.336288197984236092e-02
3.958577569363032622e-01	5.355136219158949940e-02
3.960531457600625638e-01	5.375288019884080087e-02
3.962485345838218098e-01	5.396757258923743500e-02
3.964439234075811114e-01	5.419558550185307744e-02
3.966393122313404129e-01	5.443707476271005680e-02
3.968347010550996590e-01	5.469220602979533996e-02
3.970300898788589605e-01	5.496115494759882397e-02
3.972254787026182621e-01	5.524410731120068391e-02
3.974208675263775081e-01	5.554125923992906527e-02
3.976162563501368097e-01	5.585281736061227520e-02
3.978116451738960557e-01	5.617899900043961392e-02
3.980070339976553573e-01	5.652003238944663249e-02
3.982024228214146588e-01	5.687615687262779357e-02
3.983978116451739049e-01	5.724762313167562622e-02
3.985932004689332064e-01	5.763469341633071369e-02
3.987885892926925080e-01	5.803764178531843621e-02
3.989839781164517540e-01	5.845675435682978760e-02
3.991793669402110556e-01	5.889232956848962364e-02
3.993747557639703016e-01	5.934467844673213532e-02
3.995701445877296032e-01	5.981412488548400186e-02
3.997655334114889047e-01	6.030100593402631243e-02
3.999609222352481508e-01	6.080567209387977012e-02
4.001563110590074523e-01	6.132848762452177555e-02
4.003516998827667539e-01	6.186983085770817598e-02
4.005470887065259999e-01	6.243009452013111721e-02
4.007424775302853015e-01	6.300968606409587669e-02
4.009378663540446031e-01	6.360902800585001293e-02
4.011332551778038491e-01	6.422855827114049010e-02
4.013286440015631507e-01	6.486873054750944001e-02
4.015240328253223967e-01	6.553001464277261046e-02
4.017194216490816983e-01	6.621289684904321793e-02
4.019148104728409998e-01	6.691788031158524275e-02
4.021101992966002459e-01	6.764548540168037472e-02
4.023055881203595474e-01	6.839625009259901744e-02
4.025009769441188490e-01	6.917073033764783996e-02
4.026963657678780950e-01	6.996950044914944378e-02
4.028917545916373966e-01	7.079315347707597350e-02
4.030871434153966426e-01	7.164230158591407271e-02
4.032825322391559442e-01	7.251757642818336402e-02
4.034779210629152457e-01	7.341962951285856132e-02
4.036733098866744918e-01	7.434913256676319027e-02
4.038686987104337933e-01	7.530677788680030516e-02
4.040640875341930949e-01	7.629327868067264928e-02
4.042594763579523409e-01	7.730936939350804837e-02
4.044548651817116425e-01	7.835580601755602614e-02
4.046502540054708885e-01	7.943336638184897436e-02
4.048456428292301901e-01	8.054285041842931814e-02
4.050410316529894916e-01	8.168508040143213078e-02
4.052364204767487377e-01	8.286090115497127262e-02
4.054318093005080392e-01	8.407118022542318936e-02
4.056271981242673408e-01	8.531680801330981945e-02
4.058225869480265868e-01	8.659869785957660659e-02
4.060179757717858884e-01	8.791778608061874556e-02
4.062133645955451899e-01	8.927503194594255120e-02
4.064087534193044360e-01	9.067141759185518013e-02
4.066041422430637375e-01	9.210794786404905010e-02
4.067995310668229836e-01	9.358565008139284325e-02
4.069949198905822851e-01	9.510557371265597471e-02
4.071903087143415867e-01	9.666878995727731794e-02
4.073856975381008327e-01	9.827639122064353583e-02
4.075810863618601343e-01	9.992949047366776749e-02
4.077764751856194358e-01	1.016292204857553588e-01
4.079718640093786819e-01	1.033767329195123125e-01
4.081672528331379834e-01	1.051731972747971811e-01
4.083626416568972295e-01	1.070197996689416647e-01
4.085580304806565310e-01	1.089177414391656884e-01
4.087534193044158326e-01	1.108682375524026736e-01
4.089488081281750786e-01	1.128725148069352341e-01
4.091441969519343802e-01	1.149318098094122415e-01
4.093395857756936818e-01	1.170473667100074833e-01
4.095349745994529278e-01	1.192204346776699064e-01
4.097303634232122294e-01	1.214522650966399359e-01
4.099257522469714754e-01	1.237441084646579148e-01
4.101211410707307770e-01	1.260972109726019030e-01
4.103165298944900785e-01	1.285128107446557033e-01
4.105119187182493246e-01	1.309921337175685707e-01
4.107073075420086261e-01	1.335363891371202927e-01
4.109026963657679277e-01	1.361467646495947426e-01
4.110980851895271737e-01	1.388244209658904271e-01
4.112934740132864753e-01	1.415704860759181283e-01
4.114888628370457768e-01	1.443860489911531209e-01
4.116842516608050229e-01	1.472721529936707185e-01
4.118796404845643244e-01	1.502297883707425785e-01
4.120750293083235705e-01	1.532598846151287386e-01
4.122704181320828720e-01	1.563633020726169220e-01
4.124658069558421736e-01	1.595408230201868505e-01
4.126611957796014196e-01	1.627931421604508488e-01
4.128565846033607212e-01	1.661208565207940857e-01
4.130519734271200227e-01	1.695244547489510312e-01
4.132473622508792688e-01	1.730043058006916490e-01
4.134427510746385703e-01	1.765606470198436140e-01
4.136381398983978164e-01	1.801935716161648660e-01
4.138335287221571179e-01	1.839030155525868127e-01
4.140289175459164195e-01	1.876887438601806124e-01
4.142243063696756655e-01	1.915503364068244785e-01
4.144196951934349671e-01	1.954871731540820945e-01
4.146150840171942686e-01	1.994984189461926904e-01
4.148104728409535147e-01	2.035830078853744507e-01
4.150058616647128162e-01	2.077396273588609510e-01
4.152012504884720623e-01	2.119667017951619437e-01
4.153966393122313638e-01	2.162623762399800698e-01
4.155920281359906654e-01	2.206244998559399040e-01
4.157874169597499114e-01	2.250506094647029276e-01
4.159828057835092130e-01	2.295379132650527121e-01
4.161781946072685145e-01	2.340832748759980320e-01
4.163735834310277606e-01	2.386831978696558609e-01
4.165689722547870621e-01	2.433338109744536681e-01
4.167643610785463082e-01	2.480308541447495407e-01
4.169597499023056097e-01	2.527696657080389930e-01
4.171551387260649113e-01	2.575451708151552110e-01
4.173505275498241573e-01	2.623518714318903156e-01
4.175459163735834589e-01	2.671838381218833991e-01
4.177413051973427605e-01	2.720347038799668105e-01
4.179366940211020065e-01	2.768976602819904764e-01
4.181320828448613081e-01	2.817654562209364610e-01
4.183274716686206096e-01	2.866303994994052196e-01
4.185228604923798557e-01	2.914843615447921255e-01
4.187182493161391572e-01	2.963187855052006880e-01
4.189136381398984033e-01	3.011246979708518956e-01
4.191090269636577048e-01	3.058927245470958178e-01
4.193044157874170064e-01	3.106131094807131343e-01
4.194998046111762524e-01	3.152757395107519955e-01
4.196951934349355540e-01	3.198701720785424585e-01
4.198905822586948555e-01	3.243856679887054950e-01
4.200859710824541016e-01	3.288112285640562571e-01
4.202813599062134031e-01	3.331356372825478585e-01
4.204767487299726492e-01	3.373475058242970670e-01
4.206721375537319507e-01	3.414353243918684666e-01
4.208675263774912523e-01	3.453875160982747272e-01
4.210629152012504983e-01	3.491924951455167014e-01
4.212583040250097999e-01	3.528387284432841775e-01
4.214536928487691014e-01	3.563148002438976114e-01
4.216490816725283475e-01	3.596094792974224852e-01
4.218444704962876490e-01	3.627117879616152951e-01
4.220398593200468951e-01	3.656110726368657637e-01
4.222352481438061966e-01	3.682970748382505821e-01
4.224306369675654982e-01	3.707600021670507395e-01
4.226260257913247442e-01	3.729905984042695688e-01
4.228214146150840458e-01	3.749802119203852757e-01
4.230168034388433473e-01	3.767208615801634908e-01
4.232121922626025934e-01	3.782052993199418456e-01
4.234075810863618949e-01	3.794270685882136784e-01
4.236029699101211965e-01	3.803805578690174771e-01
4.237983587338804425e-01	3.810610485517051393e-01
4.239937475576397441e-01	3.814647564697158377e-01
4.241891363813989901e-01	3.815888665043375427e-01
4.243845252051582917e-01	3.814315597358753362e-01
4.245799140289175932e-01	3.809920327226067327e-01
4.247753028526768393e-01	3.802705085955153663e-01
4.249706916764361408e-01	3.792682397717269116e-01
4.251660805001954424e-01	3.779875022094782988e-01
4.253614693239546884e-01	3.764315812495815927e-01
4.255568581477139900e-01	3.746047492100690324e-01
4.257522469714732360e-01	3.725122350192077159e-01
4.259476357952325376e-01	3.701601862848558633e-01
4.261430246189918392e-01	3.675556243025535630e-01
4.263384134427510852e-01	3.647063925987882316e-01
4.265338022665103868e-01	3.616210996874708039e-01
4.267291910902696883e-01	3.583090567854134711e-01
4.269245799140289344e-01	3.547802112852839751e-01
4.271199687377882359e-01	3.510450768215125916e-01
4.273153575615474820e-01	3.471146607856052668e-01
4.275107463853067835e-01	3.430003901525305321e-01
4.277061352090660851e-01	3.387140364697693862e-01
4.279015240328253311e-01	3.342676408362423857e-01
4.280969128565846327e-01	3.296734396608882456e-01
4.282923016803439342e-01	3.249437919416509613e-01
4.284876905041031803e-01	3.200911087467724347e-01
4.286830793278624818e-01	3.151277855133722272e-01
4.288784681516217834e-01	3.100661377053254286e-01
4.290738569753810294e-01	3.049183402952160837e-01
4.292692457991403310e-01	2.996963714556148961e-01
4.294646346228995770e-01	2.944119607648522652e-01
4.296600234466588786e-01	2.890765421534360335e-01
4.298554122704181801e-01	2.837012117407879397e-01
4.300508010941774262e-01	2.782966906393268824e-01
4.302461899179367277e-01	2.728732927351219528e-01
4.304415787416960293e-01	2.674408973922561272e-01
4.306369675654552753e-01	2.620089269723001046e-01
4.308323563892145769e-01	2.565863290112882500e-01
4.310277452129738229e-01	2.511815628545695511e-01
4.312231340367331245e-01	2.458025905148908397e-01
4.314185228604924260e-01	2.404568714909614824e-01
4.316139116842516721e-01	2.351513612622886107e-01
4.318093005080109736e-01	2.298925131608969552e-01
4.320046893317702752e-01	2.246862833112259483e-01
4.322000781555295212e-01	2.195381383254762231e-01
4.323954669792888228e-01	2.144530654424489646e-01
4.325908558030480688e-01	2.094355848028606470e-01
4.327862446268073704e-01	2.044897635626403420e-01
4.329816334505666720e-01	1.996192315572715148e-01
4.331770222743259180e-01	1.948271982442175698e-01
4.333724110980852195e-01	1.901164706663726056e-01
4.335677999218445211e-01	1.854894721967880744e-01
4.337631887456037671e-01	1.809482618432100565e-01
4.339585775693630687e-01	1.764945539097892702e-01
4.341539663931223703e-01	1.721297378323503879e-01
4.343493552168816163e-01	1.678548980225377796e-01
4.345447440406409179e-01	1.636708335746787368e-01
4.347401328644001639e-01	1.595780777071579837e-01
4.349355216881594655e-01	1.555769168272742864e-01
4.351309105119187670e-01	1.516674091248117195e-01
4.353262993356780131e-01	1.478494026148272911e-01
4.355216881594373146e-01	1.441225525643393401e-01
4.357170769831966162e-01	1.404863382506769121e-01
4.359124658069558622e-01	1.369400790111826305e-01
4.361078546307151638e-01	1.334829495547814604e-01
4.363032434544744098e-01	1.301139945156236655e-01
4.364986322782337114e-01	1.268321422376452734e-01
4.366940211019930129e-01	1.236362177864956391e-01
4.368894099257522590e-01	1.205249551919083117e-01
4.370847987495115605e-01	1.174970089293164155e-01
4.372801875732708621e-01	1.145509646543809018e-01
4.374755763970301081e-01	1.116853492081841814e-01
4.376709652207894097e-01	1.088986399142183731e-01
4.378663540445486557e-01	1.061892731910076826e-01
4.380617428683079573e-01	1.035556525063432431e-01
4.382571316920672588e-01	1.009961557007150457e-01
4.384525205158265049e-01	9.850914170866609254e-02
4.386479093395858064e-01	9.609295670753241481e-02
4.388432981633451080e-01	9.374593972340614090e-02
4.390386869871043540e-01	9.146642772422847179e-02
4.392340758108636556e-01	8.925276022972641887e-02
4.394294646346229571e-01	8.710328346748701100e-02
4.396248534583822032e-01	8.501635410386212954e-02
4.398202422821415047e-01	8.299034257763859834e-02
4.400156311059007508e-01	8.102363606353424341e-02
4.402110199296600523e-01	7.911464109160200320e-02
4.404064087534193539e-01	7.726178584758144896e-02
4.406017975771785999e-01	7.546352217813617758e-02
4.407971864009379015e-01	7.371832732378541531e-02
4.409925752246972031e-01	7.202470540118387221e-02
4.411879640484564491e-01	7.038118865524968515e-02
4.413833528722157507e-01	6.878633850048734844e-02
4.415787416959749967e-01	6.723874636971725882e-02
4.417741305197342983e-01	6.573703438730869875e-02
4.419695193434935998e-01	6.427985588292889352e-02
4.421649081672528458e-01	6.286589576076885566e-02
4.423602969910121474e-01	6.149387073819488625e-02
4.425556858147714490e-01	6.016252946679921665e-02
4.427510746385306950e-01	5.887065254789515534e-02
4.429464634622899966e-01	5.761705245361560535e-02
4.431418522860492426e-01	5.640057336392864662e-02
4.433372411098085442e-01	5.522009092909368339e-02
4.435326299335678457e-01	5.407451196632101498e-02
4.437280187573270918e-01	5.296277409869554198e-02
4.439234075810863933e-01	5.188384534375562601e-02
4.441187964048456949e-01	5.083672365849659092e-02
4.443141852286049409e-01	4.982043644698246759e-02
4.445095740523642425e-01	4.883404003620669953e-02
4.447049628761235440e-01	4.787661912533508479e-02
4.449003516998827901e-01	4.694728621299006782e-02
4.450957405236420916e-01	4.604518100680195930e-02
4.452911293474013377e-01	4.516946981904167158e-02
4.454865181711606392e-01	4.431934495178013050e-02
4.456819069949199408e-01	4.349402407466715359e-02
4.458772958186791868e-01	4.269274959810857167e-02
4.460726846424384884e-01	4.191478804432243604e-02
4.462680734661977899e-01	4.115942941848653447e-02
4.464634622899570360e-01	4.042598658194192923e-02
4.466588511137163375e-01	3.971379462918928765e-02
4.468542399374755836e-01	3.902221027020654626e-02
4.470496287612348851e-01	3.835061121942838491e-02
4.472450175849941867e-01	3.769839559255358519e-02
4.474404064087534327e-01	3.706498131218867453e-02
4.476357952325127343e-01	3.644980552319464218e-02
4.478311840562720358e-01	3.585232401847218697e-02
4.480265728800312819e-01	3.527201067580409272e-02
4.482219617037905834e-01	3.470835690626710573e-02
4.484173505275498295e-01	3.416087111462975251e-02
4.486127393513091310e-01	3.362907817206626376e-02
4.488081281750684326e-01	3.311251890143971505e-02
4.490035169988276786e-01	3.261074957533739715e-02
4.491989058225869802e-01	3.212334142698116540e-02
4.493942946463462818e-01	3.164988017407754234e-02
4.495896834701055278e-01	3.118996555562693687e-02
4.497850722938648294e-01	3.074321088166473079e-02
4.499804611176240754e-01	3.030924259587117545e-02
4.501758499413833770e-01	2.988769985095297843e-02
4.503712387651426785e-01	2.947823409666869982e-02
4.505666275889019246e-01	2.908050868034773098e-02
4.507620164126612261e-01	2.869419845972834976e-02
4.509574052364205277e-01	2.831898942792256818e-02
4.511527940601797737e-01	2.795457835030008831e-02
4.513481828839390753e-01	2.760067241307023397e-02
4.515435717076983768e-01	2.725698888332931877e-02
4.517389605314576229e-01	2.692325478033376351e-02
4.519343493552169244e-01	2.659920655775041901e-02
4.521297381789761705e-01	2.628458979663237521e-02
4.523251270027354720e-01	2.597915890886325421e-02
4.525205158264947736e-01	2.568267685081179752e-02
4.527159046502540196e-01	2.539491484693739975e-02
4.529112934740133212e-01	2.511565212308614070e-02
4.531066822977726227e-01	2.484467564921933463e-02
4.533020711215318688e-01	2.458177989131722294e-02
4.534974599452911703e-01	2.432676657220314911e-02
4.536928487690504164e-01	2.407944444103696929e-02
4.538882375928097179e-01	2.383962905122989986e-02
4.540836264165690195e-01	2.360714254653640404e-02
4.542790152403282655e-01	2.338181345508506814e-02
4.544744040640875671e-01	2.316347649111256263e-02
4.546697928878468686e-01	2.295197236417303999e-02
4.548651817116061147e-01	2.274714759559755967e-02
4.550605705353654162e-01	2.254885434198637684e-02
4.552559593591246623e-01	2.235695022552088712e-02
4.554513481828839638e-01	2.217129817088864599e-02
4.556467370066432654e-01	2.199176624862076226e-02
4.558421258304025114e-01	2.181822752464656831e-02
4.560375146541618130e-01	2.165055991587724535e-02
4.562329034779211145e-01	2.148864605163505748e-02
4.564282923016803606e-01	2.133237314075212346e-02
4.566236811254396621e-01	2.118163284416789069e-02
4.568190699491989637e-01	2.103632115286017956e-02
4.570144587729582097e-01	2.089633827095217083e-02
4.572098475967175113e-01	2.076158850384132726e-02
4.574052364204767573e-01	2.063198015120431758e-02
4.576006252442360589e-01	2.050742540473615705e-02
4.577960140679953605e-01	2.038784025048840862e-02
4.579914028917546065e-01	2.027314437567634409e-02
4.581867917155139081e-01	2.016326107983094917e-02
4.583821805392732096e-01	2.005811719017671496e-02
4.585775693630324557e-01	1.995764298112203197e-02
4.587729581867917572e-01	1.986177209775321154e-02
4.589683470105510033e-01	1.977044148323002515e-02
4.591637358343103048e-01	1.968359130998402831e-02
4.593591246580696064e-01	1.960116491462694788e-02
4.595545134818288524e-01	1.952310873648132120e-02
4.597499023055881540e-01	1.944937225964977340e-02
4.599452911293474555e-01	1.937990795854483556e-02
4.601406799531067016e-01	1.931467124680534206e-02
4.603360687768660031e-01	1.925362042953040684e-02
4.605314576006252492e-01	1.919671665876616570e-02
4.607268464243845507e-01	1.914392389218533622e-02
4.609222352481438523e-01	1.909520885490388620e-02
4.611176240719030983e-01	1.905054100438293915e-02
4.613130128956623999e-01	1.900989249836977993e-02
4.615084017194217014e-01	1.897323816583383616e-02
4.617037905431809475e-01	1.894055548086009955e-02
4.618991793669402490e-01	1.891182453946484501e-02
4.620945681906995506e-01	1.888702803930315810e-02
4.622899570144587966e-01	1.886615126224260724e-02
4.624853458382180982e-01	1.884918205977980168e-02
4.626807346619773442e-01	1.883611084128249125e-02
4.628761234857366458e-01	1.882693056504245593e-02
4.630715123094959473e-01	1.882163673212898861e-02
4.632669011332551934e-01	1.882022738303693390e-02
4.634622899570144949e-01	1.882270309712687217e-02
4.636576787807737965e-01	1.882906699485906860e-02
4.638530676045330425e-01	1.883932474282725214e-02
4.640484564282923441e-01	1.885348456160170980e-02
4.642438452520515901e-01	1.887155723639542815e-02
4.644392340758108917e-01	1.889355613057144140e-02
4.646346228995701932e-01	1.891949720201295537e-02
4.648300117233294393e-01	1.894939902238258062e-02
4.650254005470887408e-01	1.898328279930058468e-02
4.652207893708480424e-01	1.902117240147681299e-02
4.654161781946072884e-01	1.906309438683503193e-02
4.656115670183665900e-01	1.910907803367224711e-02
4.658069558421258360e-01	1.915915537490073955e-02
4.660023446658851376e-01	1.921336123542465024e-02
4.661977334896444392e-01	1.927173327270689102e-02
4.663931223134036852e-01	1.933431202058800980e-02
4.665885111371629868e-01	1.940114093642195114e-02
4.667838999609222883e-01	1.947226645159920444e-02
4.669792887846815344e-01	1.954773802553259540e-02
4.671746776084408359e-01	1.962760820318578195e-02
4.673700664322001375e-01	1.971193267622917480e-02
4.675654552559593835e-01	1.980077034791405052e-02
4.677608440797186851e-01	1.989418340175991631e-02
4.679562329034779311e-01	1.999223737415607022e-02
4.681516217272372327e-01	2.009500123098373336e-02
4.683470105509965342e-01	2.020254744837024496e-02
4.685423993747557803e-01	2.031495209769326044e-02
4.687377881985150818e-01	2.043229493495773638e-02
4.689331770222743834e-01	2.055465949467537301e-02
4.691285658460336294e-01	2.068213318838157608e-02
4.693239546697929310e-01	2.081480740793112405e-02
4.695193434935521770e-01	2.095277763372039789e-02
4.697147323173114786e-01	2.109614354799016142e-02
4.699101211410707801e-01	2.124500915336909740e-02
4.701055099648300262e-01	2.139948289682535448e-02
4.703008987885893277e-01	2.155967779919977512e-02
4.704962876123486293e-01	2.172571159050095194e-02
4.706916764361078753e-01	2.189770685114949406e-02
4.708870652598671769e-01	2.207579115936563960e-02
4.710824540836264229e-01	2.226009724490102260e-02
4.712778429073857245e-01	2.245076314932258760e-02
4.714732317311450260e-01	2.264793239306337608e-02
4.716686205549042721e-01	2.285175414946223615e-02
4.718640093786635736e-01	2.306238342602041219e-02
4.720593982024228752e-01	2.327998125311121075e-02
4.722547870261821212e-01	2.350471488038414006e-02
4.724501758499414228e-01	2.373675798111207769e-02
4.726455646737007243e-01	2.397629086473708482e-02
4.728409534974599704e-01	2.422350069787436444e-02
4.730363423212192719e-01	2.447858173404226026e-02
4.732317311449785180e-01	2.474173555238932259e-02
4.734271199687378195e-01	2.501317130569574373e-02
4.736225087924971211e-01	2.529310597792990001e-02
4.738178976162563671e-01	2.558176465164510235e-02
4.740132864400156687e-01	2.587938078550421073e-02
4.742086752637749703e-01	2.618619650222195339e-02
4.744040640875342163e-01	2.650246288721614177e-02
4.745994529112935179e-01	2.682844029825877732e-02
4.747948417350527639e-01	2.716439868641661384e-02
4.749902305588120655e-01	2.751061792856883750e-02
4.751856193825713670e-01	2.786738817178382663e-02
4.753810082063306131e-01	2.823501018983227973e-02
4.755763970300899146e-01	2.861379575210467457e-02
4.757717858538492162e-01	2.900406800519082090e-02
4.759671746776084622e-01	2.940616186736585286e-02
4.761625635013677638e-01	2.982042443621151645e-02
4.763579523251270098e-01	3.024721540958115462e-02
4.765533411488863114e-01	3.068690752009491096e-02
4.767487299726456129e-01	3.113988698332345595e-02
4.769441187964048590e-01	3.160655395978845955e-02
4.771395076201641605e-01	3.208732303087007132e-02
4.773348964439234621e-01	3.258262368867093084e-02
4.775302852676827081e-01	3.309290083983703473e-02
4.777256740914420097e-01	3.361861532328298124e-02
4.779210629152012557e-01	3.416024444170387420e-02
4.781164517389605573e-01	3.471828250669037330e-02
4.783118405627198588e-01	3.529324139717945202e-02
4.785072293864791049e-01	3.588565113088918596e-02
4.787026182102384064e-01	3.649606044828229007e-02
4.788980070339977080e-01	3.712503740849518175e-02
4.790933958577569540e-01	3.777316999654295460e-02
4.792887846815162556e-01	3.844106674097361176e-02
4.794841735052755571e-01	3.912935734099147467e-02
4.796795623290348032e-01	3.983869330189918068e-02
4.798749511527941047e-01	4.056974857752045083e-02
4.800703399765533508e-01	4.132322021805754503e-02
4.802657288003126523e-01	4.209982902160844948e-02
4.804611176240719539e-01	4.290032018731758379e-02
4.806565064478311999e-01	4.372546396785531586e-02
4.808518952715905015e-01	4.457605631862077838e-02
4.810472840953498030e-01	4.545291954072631924e-02
4.812426729191090491e-01	4.635690291446151884e-02
4.814380617428683506e-01	4.728888331953618601e-02
4.816334505666275967e-01	4.824976583796800056e-02
4.818288393903868982e-01	4.924048433501344857e-02
4.820242282141461998e-01	5.026200201302442189e-02
4.822196170379054458e-01	5.131531193256280710e-02
4.824150058616647474e-01	5.240143749450242028e-02
4.826103946854240490e-01	5.352143287620086259e-02
4.828057835091832950e-01	5.467638341412416059e-02
4.830011723329425966e-01	5.586740592455440024e-02
4.831965611567018426e-01	5.709564895320475703e-02
4.833919499804611442e-01	5.836229294369827542e-02
4.835873388042204457e-01	5.966855031394453779e-02
4.837827276279796918e-01	6.101566542845976437e-02
4.839781164517389933e-01	6.240491445363272743e-02
4.841735052754982949e-01	6.383760508182106941e-02
4.843688940992575409e-01	6.531507610899715821e-02
4.845642829230168425e-01	6.683869684942039813e-02
4.847596717467761440e-01	6.840986636952359201e-02
4.849550605705353901e-01	7.003001252184282155e-02
4.851504493942946916e-01	7.170059075842095953e-02
4.853458382180539377e-01	7.342308270165623374e-02
4.855412270418132392e-01	7.519899444907934827e-02
4.857366158655725408e-01	7.702985458701830379e-02
4.859320046893317868e-01	7.891721188656837527e-02
4.861273935130910884e-01	8.086263265374193931e-02
4.863227823368503899e-01	8.286769770413986158e-02
4.865181711606096360e-01	8.493399893099129461e-02
4.867135599843689375e-01	8.706313543396995702e-02
4.869089488081281836e-01	8.925670917484575251e-02
4.871043376318874851e-01	9.151632012480181988e-02
4.872997264556467867e-01	9.384356086717665635e-02
4.874951152794060327e-01	9.624001061852319183e-02
4.876905041031653343e-01	9.870722863025833960e-02
4.878858929269246358e-01	1.012467469328685865e-01
4.880812817506838819e-01	1.038600623846880483e-01
4.882766705744431834e-01	1.065486279877615183e-01
4.884720593982024295e-01	1.093138434342979803e-01
4.886674482219617310e-01	1.121570448488124899e-01
4.888628370457210326e-01	1.150794936933148410e-01
4.890582258694802786e-01	1.180823648059365488e-01
4.892536146932395802e-01	1.211667335472805251e-01
4.894490035169988817e-01	1.243335620336520342e-01
4.896443923407581278e-01	1.275836844422527094e-01
4.898397811645174293e-01	1.309177913805490978e-01
4.900351699882767309e-01	1.343364133204120181e-01
4.902305588120359769e-01	1.378399031074176440e-01
4.904259476357952785e-01	1.414284175669552057e-01
