omega	$N=6040$
3.865518383570719085e-01	1.398717112887362390e-01
3.867174561112951547e-01	1.414204757843686155e-01
3.868830738655184009e-01	1.429608136040098065e-01
3.870486916197416472e-01	1.444913934711350989e-01
3.872143093739648934e-01	1.460108568330189538e-01
3.873799271281881396e-01	1.475178197727746998e-01
3.875455448824113858e-01	1.490108750806884153e-01
3.877111626366346320e-01	1.504885944837046352e-01
3.878767803908579337e-01	1.519495310309994796e-01
3.880423981450811799e-01	1.533922216325868393e-01
3.882080158993044261e-01	1.548151897469059179e-01
3.883736336535276723e-01	1.562169482122823250e-01
3.885392514077509185e-01	1.575960022161251861e-01
3.887048691619741647e-01	1.589508523946182306e-01
3.888704869161974109e-01	1.602799980546101011e-01
3.890361046704206571e-01	1.615819405083367133e-01
3.892017224246439588e-01	1.628551865105408170e-01
3.893673401788672050e-01	1.640982517865406387e-01
3.895329579330904513e-01	1.653096646388039215e-01
3.896985756873136975e-01	1.664879696186187530e-01
3.898641934415369437e-01	1.676317312485975652e-01
3.900298111957601899e-01	1.687395377809006725e-01
3.901954289499834361e-01	1.698100049753351048e-01
3.903610467042066823e-01	1.708417798808370969e-01
3.905266644584299285e-01	1.718335446032886182e-01
3.906922822126532302e-01	1.727840200421633388e-01
3.908578999668764764e-01	1.736919695781823647e-01
3.910235177210997226e-01	1.745562026939428690e-01
3.911891354753229688e-01	1.753755785094080200e-01
3.913547532295462150e-01	1.761490092141937414e-01
3.915203709837694612e-01	1.768754633788019170e-01
3.916859887379927074e-01	1.775539691272520482e-01
3.918516064922159536e-01	1.781836171540696623e-01
3.920172242464392554e-01	1.787635635691740277e-01
3.921828420006625016e-01	1.792930325549779713e-01
3.923484597548857478e-01	1.797713188208864832e-01
3.925140775091089940e-01	1.801977898413940626e-01
3.926796952633322402e-01	1.805718878650969250e-01
3.928453130175554864e-01	1.808931316832149139e-01
3.930109307717787326e-01	1.811611181475085708e-01
3.931765485260019788e-01	1.813755234289528562e-01
3.933421662802252250e-01	1.815361040100184620e-01
3.935077840344485267e-01	1.816426974049887011e-01
3.936734017886717729e-01	1.816952226043566099e-01
3.938390195428950191e-01	1.816936802410225871e-01
3.940046372971182653e-01	1.816381524776656819e-01
3.941702550513415115e-01	1.815288026163590362e-01
3.943358728055647577e-01	1.813658744331575479e-01
3.945014905597880039e-01	1.811496912420337557e-01
3.946671083140112501e-01	1.808806546941197080e-01
3.948327260682345519e-01	1.805592433197755475e-01
3.949983438224577981e-01	1.801860108224493939e-01
3.951639615766810443e-01	1.797615841346949794e-01
3.953295793309042905e-01	1.792866612479901423e-01
3.954951970851275367e-01	1.787620088292005971e-01
3.956608148393507829e-01	1.781884596375713226e-01
3.958264325935740291e-01	1.775669097571076216e-01
3.959920503477972753e-01	1.768983156599976680e-01
3.961576681020205215e-01	1.761836911174313181e-01
3.963232858562438232e-01	1.754241039746954889e-01
3.964889036104670694e-01	1.746206728078599224e-01
3.966545213646903156e-01	1.737745634796211136e-01
3.968201391189135618e-01	1.728869856120143211e-01
3.969857568731368080e-01	1.719591889937022722e-01
3.971513746273600542e-01	1.709924599394389011e-01
3.973169923815833005e-01	1.699881176190284893e-01
3.974826101358065467e-01	1.689475103727649807e-01
3.976482278900298484e-01	1.678720120298412832e-01
3.978138456442530946e-01	1.667630182456633359e-01
3.979794633984763408e-01	1.656219428733132493e-01
3.981450811526995870e-01	1.644502143836812924e-01
3.983106989069228332e-01	1.632492723479633534e-01
3.984763166611460794e-01	1.620205639953304355e-01
3.986419344153693256e-01	1.607655408576570133e-01
3.988075521695925718e-01	1.594856555122270980e-01
3.989731699238158180e-01	1.581823584323230059e-01
3.991387876780391197e-01	1.568570949546037041e-01
3.993044054322623659e-01	1.555113023711224840e-01
3.994700231864856121e-01	1.541464071528247382e-01
3.996356409407088583e-01	1.527638223103316706e-01
3.998012586949321046e-01	1.513649448968071298e-01
3.999668764491553508e-01	1.499511536567154912e-01
4.001324942033785970e-01	1.485238068233386000e-01
4.002981119576018432e-01	1.470842400669674366e-01
4.004637297118251449e-01	1.456337645948353188e-01
4.006293474660483911e-01	1.441736654030016107e-01
4.007949652202716373e-01	1.427051996796141198e-01
4.009605829744948835e-01	1.412295953582463071e-01
4.011262007287181297e-01	1.397480498193152954e-01
4.012918184829413759e-01	1.382617287369632131e-01
4.014574362371646221e-01	1.367717650682201413e-01
4.016230539913878683e-01	1.352792581807459316e-01
4.017886717456111145e-01	1.337852731149861696e-01
4.019542894998344162e-01	1.322908399761943410e-01
4.021199072540576624e-01	1.307969534514134557e-01
4.022855250082809087e-01	1.293045724462126567e-01
4.024511427625041549e-01	1.278146198357479613e-01
4.026167605167274011e-01	1.263279823245156697e-01
4.027823782709506473e-01	1.248455104090191448e-01
4.029479960251738935e-01	1.233680184374733729e-01
4.031136137793971397e-01	1.218962847606127192e-01
4.032792315336204414e-01	1.204310519676416447e-01
4.034448492878436876e-01	1.189730272013902468e-01
4.036104670420669338e-01	1.175228825467690974e-01
4.037760847962901800e-01	1.160812554867161062e-01
4.039417025505134262e-01	1.146487494199100038e-01
4.041073203047366724e-01	1.132259342346680353e-01
4.042729380589599186e-01	1.118133469335814562e-01
4.044385558131831648e-01	1.104114923036160767e-01
4.046041735674064110e-01	1.090208436265846237e-01
4.047697913216297128e-01	1.076418434250847878e-01
4.049354090758529590e-01	1.062749042392202581e-01
4.051010268300762052e-01	1.049204094296019713e-01
4.052666445842994514e-01	1.035787140023858854e-01
4.054322623385226976e-01	1.022501454522955627e-01
4.055978800927459438e-01	1.009350046198131401e-01
4.057634978469691900e-01	9.963356655895869163e-02
4.059291156011924362e-01	9.834608141228796951e-02
4.060947333554157379e-01	9.707277528997387828e-02
4.062603511096389841e-01	9.581385115005026931e-02
4.064259688638622303e-01	9.456948967711929777e-02
4.065915866180854765e-01	9.333985015703348542e-02
4.067572043723087227e-01	9.212507134526187746e-02
4.069228221265319689e-01	9.092527232686092864e-02
4.070884398807552151e-01	8.974055336615498202e-02
4.072540576349784613e-01	8.857099674441533399e-02
4.074196753892017075e-01	8.741666758400612469e-02
4.075852931434250093e-01	8.627761465763308935e-02
4.077509108976482555e-01	8.515387118149157775e-02
4.079165286518715017e-01	8.404545559125985166e-02
4.080821464060947479e-01	8.295237230002831808e-02
4.082477641603179941e-01	8.187461243739312111e-02
4.084133819145412403e-01	8.081215456906132300e-02
4.085789996687644865e-01	7.976496539644190031e-02
4.087446174229877327e-01	7.873300043580241936e-02
4.089102351772110344e-01	7.771620467667192389e-02
4.090758529314342806e-01	7.671451321926976707e-02
4.092414706856575268e-01	7.572785189082378854e-02
4.094070884398807730e-01	7.475613784072365764e-02
4.095727061941040192e-01	7.379928011452774328e-02
4.097383239483272654e-01	7.285718020690645780e-02
4.099039417025505116e-01	7.192973259367096972e-02
4.100695594567737579e-01	7.101682524308360056e-02
4.102351772109970041e-01	7.011834010670231487e-02
4.104007949652203058e-01	6.923415359005001546e-02
4.105664127194435520e-01	6.836413700343996203e-02
4.107320304736667982e-01	6.750815699332422815e-02
4.108976482278900444e-01	6.666607595455784074e-02
4.110632659821132906e-01	6.583775242399997341e-02
4.112288837363365368e-01	6.502304145589458961e-02
4.113945014905597830e-01	6.422179497948808657e-02
4.115601192447830292e-01	6.343386213936141882e-02
4.117257369990063309e-01	6.265908961895992613e-02
4.118913547532295771e-01	6.189732194781900898e-02
4.120569725074528233e-01	6.114840179298420414e-02
4.122225902616760695e-01	6.041217023513352491e-02
4.123882080158993158e-01	5.968846702990771025e-02
4.125538257701225620e-01	5.897713085495688567e-02
4.127194435243458082e-01	5.827799954320928011e-02
4.128850612785690544e-01	5.759091030286239005e-02
4.130506790327923006e-01	5.691569992459613592e-02
4.132162967870156023e-01	5.625220497649944390e-02
4.133819145412388485e-01	5.560026198719225654e-02
4.135475322954620947e-01	5.495970761762251910e-02
4.137131500496853409e-01	5.433037882200257573e-02
4.138787678039085871e-01	5.371211299834656450e-02
4.140443855581318333e-01	5.310474812905188052e-02
4.142100033123550795e-01	5.250812291196534781e-02
4.143756210665783257e-01	5.192207688235900287e-02
4.145412388208016274e-01	5.134645052622794498e-02
4.147068565750248736e-01	5.078108538531549837e-02
4.148724743292481199e-01	5.022582415425460439e-02
4.150380920834713661e-01	4.968051077020464029e-02
4.152037098376946123e-01	4.914499049534903213e-02
4.153693275919178585e-01	4.861910999260995320e-02
4.155349453461411047e-01	4.810271739491957244e-02
4.157005631003643509e-01	4.759566236838025377e-02
4.158661808545875971e-01	4.709779616962996018e-02
4.160317986088108988e-01	4.660897169771949233e-02
4.161974163630341450e-01	4.612904354079677000e-02
4.163630341172573912e-01	4.565786801788023624e-02
4.165286518714806374e-01	4.519530321599282696e-02
4.166942696257038836e-01	4.474120902291883056e-02
4.168598873799271298e-01	4.429544715583073194e-02
4.170255051341503760e-01	4.385788118602797214e-02
4.171911228883736222e-01	4.342837656001451857e-02
4.173567406425969240e-01	4.300680061713574309e-02
4.175223583968201702e-01	4.259302260398201145e-02
4.176879761510434164e-01	4.218691368576037853e-02
4.178535939052666626e-01	4.178834695482426531e-02
4.180192116594899088e-01	4.139719743654200756e-02
4.181848294137131550e-01	4.101334209267888664e-02
4.183504471679364012e-01	4.063665982245611569e-02
4.185160649221596474e-01	4.026703146144466200e-02
4.186816826763828936e-01	3.990433977844185659e-02
4.188473004306061953e-01	3.954846947047332278e-02
4.190129181848294415e-01	3.919930715605459554e-02
4.191785359390526877e-01	3.885674136683962832e-02
4.193441536932759339e-01	3.852066253777759741e-02
4.195097714474991801e-01	3.819096299589313376e-02
4.196753892017224263e-01	3.786753694779725760e-02
4.198410069559456725e-01	3.755028046603288427e-02
4.200066247101689187e-01	3.723909147435271877e-02
4.201722424643922205e-01	3.693386973201923801e-02
4.203378602186154667e-01	3.663451681721584946e-02
4.205034779728387129e-01	3.634093610964946736e-02
4.206690957270619591e-01	3.605303277242273563e-02
4.208347134812852053e-01	3.577071373324824249e-02
4.210003312355084515e-01	3.549388766507296372e-02
4.211659489897316977e-01	3.522246496617751493e-02
4.213315667439549439e-01	3.495635773981194822e-02
4.214971844981781901e-01	3.469547977342250095e-02
4.216628022524014918e-01	3.443974651752562677e-02
4.218284200066247380e-01	3.418907506427695808e-02
4.219940377608479842e-01	3.394338412578353642e-02
4.221596555150712304e-01	3.370259401220304651e-02
4.223252732692944766e-01	3.346662660967011926e-02
4.224908910235177228e-01	3.323540535808916507e-02
4.226565087777409691e-01	3.300885522882925777e-02
4.228221265319642153e-01	3.278690270235362636e-02
4.229877442861875170e-01	3.256947574581572913e-02
4.231533620404107632e-01	3.235650379064938104e-02
4.233189797946340094e-01	3.214791771018200850e-02
4.234845975488572556e-01	3.194364979729232001e-02
4.236502153030805018e-01	3.174363374213853145e-02
4.238158330573037480e-01	3.154780460997641534e-02
4.239814508115269942e-01	3.135609881908665159e-02
4.241470685657502404e-01	3.116845411883067615e-02
4.243126863199734866e-01	3.098480956784928700e-02
4.244783040741967883e-01	3.080510551242164607e-02
4.246439218284200345e-01	3.062928356499493993e-02
4.248095395826432807e-01	3.045728658290071042e-02
4.249751573368665269e-01	3.028905864726663677e-02
4.251407750910897732e-01	3.012454504213438883e-02
4.253063928453130194e-01	2.996369223379319324e-02
4.254720105995362656e-01	2.980644785033665853e-02
4.256376283537595118e-01	2.965276066145058551e-02
4.258032461079828135e-01	2.950258055843691871e-02
4.259688638622060597e-01	2.935585853448105520e-02
4.261344816164293059e-01	2.921254666516526211e-02
4.263000993706525521e-01	2.907259808923383024e-02
4.264657171248757983e-01	2.893596698961257985e-02
4.266313348790990445e-01	2.880260857468528585e-02
4.267969526333222907e-01	2.867247905982931930e-02
4.269625703875455369e-01	2.854553564921203171e-02
4.271281881417687831e-01	2.842173651784941565e-02
4.272938058959920848e-01	2.830104079392601821e-02
4.274594236502153310e-01	2.818340854137846296e-02
4.276250414044385773e-01	2.806880074274033937e-02
4.277906591586618235e-01	2.795717928224845245e-02
4.279562769128850697e-01	2.784850692920982571e-02
4.281218946671083159e-01	2.774274732162700097e-02
4.282875124213315621e-01	2.763986495008104866e-02
4.284531301755548083e-01	2.753982514186874633e-02
4.286187479297781100e-01	2.744259404539353686e-02
4.287843656840013562e-01	2.734813861480567265e-02
4.289499834382246024e-01	2.725642659489047395e-02
4.291156011924478486e-01	2.716742650620057251e-02
4.292812189466710948e-01	2.708110763042909791e-02
4.294468367008943410e-01	2.699743999602081251e-02
4.296124544551175872e-01	2.691639436401738888e-02
4.297780722093408334e-01	2.683794221413251385e-02
4.299436899635640796e-01	2.676205573105447724e-02
4.301093077177873814e-01	2.668870779096968113e-02
4.302749254720106276e-01	2.661787194830590036e-02
4.304405432262338738e-01	2.654952242268875801e-02
4.306061609804571200e-01	2.648363408610784897e-02
4.307717787346803662e-01	2.642018245028830009e-02
4.309373964889036124e-01	2.635914365426279132e-02
4.311030142431268586e-01	2.630049445213975684e-02
4.312686319973501048e-01	2.624421220106266592e-02
4.314342497515734065e-01	2.619027484935601210e-02
4.315998675057966527e-01	2.613866092485300080e-02
4.317654852600198989e-01	2.608934952339997393e-02
4.319311030142431451e-01	2.604232029753292613e-02
4.320967207684663913e-01	2.599755344532109214e-02
4.322623385226896375e-01	2.595502969937220350e-02
4.324279562769128837e-01	2.591473031599467874e-02
4.325935740311361299e-01	2.587663706451253515e-02
4.327591917853593761e-01	2.584073221672559401e-02
4.329248095395826779e-01	2.580699853651324122e-02
4.330904272938059241e-01	2.577541926957294463e-02
4.332560450480291703e-01	2.574597813329148818e-02
4.334216628022524165e-01	2.571865930674215039e-02
4.335872805564756627e-01	2.569344742080277577e-02
4.337528983106989089e-01	2.567032754838991307e-02
4.339185160649221551e-01	2.564928519480400362e-02
4.340841338191454013e-01	2.563030628817970086e-02
4.342497515733687030e-01	2.561337717003728948e-02
4.344153693275919492e-01	2.559848458592830708e-02
4.345809870818151954e-01	2.558561567617241225e-02
4.347466048360384416e-01	2.557475796667808832e-02
4.349122225902616878e-01	2.556589935984390424e-02
4.350778403444849340e-01	2.555902812553356024e-02
4.352434580987081802e-01	2.555413289212104741e-02
4.354090758529314265e-01	2.555120263759913524e-02
4.355746936071546727e-01	2.555022668074809905e-02
4.357403113613779744e-01	2.555119467235715536e-02
4.359059291156012206e-01	2.555409658649578086e-02
4.360715468698244668e-01	2.555892271182814979e-02
4.362371646240477130e-01	2.556566364296655042e-02
4.364027823782709592e-01	2.557431027185816386e-02
4.365684001324942054e-01	2.558485377920061143e-02
4.367340178867174516e-01	2.559728562588076822e-02
4.368996356409406978e-01	2.561159754443254749e-02
4.370652533951639995e-01	2.562778153050746660e-02
4.372308711493872457e-01	2.564582983435481287e-02
4.373964889036104919e-01	2.566573495230436291e-02
4.375621066578337381e-01	2.568748961824877594e-02
4.377277244120569843e-01	2.571108679511961703e-02
4.378933421662802306e-01	2.573651966635220889e-02
4.380589599205034768e-01	2.576378162733481553e-02
4.382245776747267230e-01	2.579286627683790092e-02
4.383901954289499692e-01	2.582376740841776236e-02
4.385558131831732709e-01	2.585647900179028486e-02
4.387214309373965171e-01	2.589099521417062913e-02
4.388870486916197633e-01	2.592731037157371132e-02
4.390526664458430095e-01	2.596541896007103362e-02
4.392182842000662557e-01	2.600531561700026098e-02
4.393839019542895019e-01	2.604699512212153151e-02
4.395495197085127481e-01	2.609045238871828681e-02
4.397151374627359943e-01	2.613568245463601669e-02
4.398807552169592960e-01	2.618268047325757186e-02
4.400463729711825422e-01	2.623144170440767226e-02
4.402119907254057884e-01	2.628196150518576080e-02
4.403776084796290347e-01	2.633423532072157874e-02
4.405432262338522809e-01	2.638825867484943799e-02
4.407088439880755271e-01	2.644402716069897338e-02
4.408744617422987733e-01	2.650153643119747271e-02
4.410400794965220195e-01	2.656078218948065492e-02
4.412056972507452657e-01	2.662176017920937776e-02
4.413713150049685674e-01	2.668446617478738292e-02
4.415369327591918136e-01	2.674889597147935005e-02
4.417025505134150598e-01	2.681504537542386130e-02
4.418681682676383060e-01	2.688291019354087374e-02
4.420337860218615522e-01	2.695248622332898497e-02
4.421994037760847984e-01	2.702376924255192256e-02
4.423650215303080446e-01	2.709675499881091312e-02
4.425306392845312908e-01	2.717143919900132099e-02
4.426962570387545925e-01	2.724781749865145750e-02
4.428618747929778388e-01	2.732588549114261731e-02
4.430274925472010850e-01	2.740563869680783318e-02
4.431931103014243312e-01	2.748707255191005713e-02
4.433587280556475774e-01	2.757018239749636779e-02
4.435243458098708236e-01	2.765496346812953629e-02
4.436899635640940698e-01	2.774141088049640255e-02
4.438555813183173160e-01	2.782951962189192385e-02
4.440211990725405622e-01	2.791928453857965564e-02
4.441868168267638639e-01	2.801070032403018065e-02
4.443524345809871101e-01	2.810376150703603956e-02
4.445180523352103563e-01	2.819846243970711153e-02
4.446836700894336025e-01	2.829479728534541744e-02
4.448492878436568487e-01	2.839276000620318333e-02
4.450149055978800949e-01	2.849234435112502767e-02
4.451805233521033411e-01	2.859354384307814453e-02
4.453461411063265873e-01	2.869635176657169343e-02
4.455117588605498891e-01	2.880076115497191142e-02
4.456773766147731353e-01	2.890676477771288860e-02
4.458429943689963815e-01	2.901435512741078540e-02
4.460086121232196277e-01	2.912352440688433311e-02
4.461742298774428739e-01	2.923426451608782464e-02
4.463398476316661201e-01	2.934656703896095994e-02
4.465054653858893663e-01	2.946042323020433076e-02
4.466710831401126125e-01	2.957582400198408706e-02
4.468367008943358587e-01	2.969275991057595404e-02
4.470023186485591604e-01	2.981122114295410921e-02
4.471679364027824066e-01	2.993119750333532794e-02
4.473335541570056528e-01	3.005267839968541951e-02
4.474991719112288990e-01	3.017565283019888606e-02
4.476647896654521452e-01	3.030010936976108848e-02
4.478304074196753914e-01	3.042603615640405643e-02
4.479960251738986377e-01	3.055342087776636434e-02
4.481616429281218839e-01	3.068225075757071568e-02
4.483272606823451856e-01	3.081251254212973717e-02
4.484928784365684318e-01	3.094419248689439170e-02
4.486584961907916780e-01	3.107727634305824244e-02
4.488241139450149242e-01	3.121174934423249711e-02
4.489897316992381704e-01	3.134759619320653251e-02
4.491553494534614166e-01	3.148480104880964359e-02
4.493209672076846628e-01	3.162334751289032353e-02
4.494865849619079090e-01	3.176321861743058861e-02
4.496522027161311552e-01	3.190439681181219539e-02
4.498178204703544569e-01	3.204686395025406476e-02
4.499834382245777031e-01	3.219060127943885324e-02
4.501490559788009493e-01	3.233558942634967570e-02
4.503146737330241955e-01	3.248180838633481227e-02
4.504802914872474418e-01	3.262923751142463719e-02
4.506459092414706880e-01	3.277785549891870653e-02
4.508115269956939342e-01	3.292764038026810974e-02
4.509771447499171804e-01	3.307856951027326325e-02
4.511427625041404821e-01	3.323061955662204997e-02
4.513083802583637283e-01	3.338376648979152206e-02
4.514739980125869745e-01	3.353798557333664832e-02
4.516396157668102207e-01	3.369325135459239756e-02
4.518052335210334669e-01	3.384953765581243113e-02
4.519708512752567131e-01	3.400681756577229181e-02
4.521364690294799593e-01	3.416506343186076489e-02
4.523020867837032055e-01	3.432424685268765929e-02
4.524677045379264517e-01	3.448433867123384955e-02
4.526333222921497534e-01	3.464530896857042491e-02
4.527989400463729996e-01	3.480712705817461811e-02
4.529645578005962459e-01	3.496976148086984593e-02
4.531301755548194921e-01	3.513318000041725647e-02
4.532957933090427383e-01	3.529734959978626796e-02
4.534614110632659845e-01	3.546223647813199348e-02
4.536270288174892307e-01	3.562780604850702276e-02
4.537926465717124769e-01	3.579402293633528187e-02
4.539582643259357786e-01	3.596085097867478264e-02
4.541238820801590248e-01	3.612825322429729508e-02
4.542894998343822710e-01	3.629619193461049859e-02
4.544551175886055172e-01	3.646462858545027053e-02
4.546207353428287634e-01	3.663352386976788388e-02
4.547863530970520096e-01	3.680283770123970316e-02
4.549519708512752558e-01	3.697252921881992449e-02
4.551175886054985020e-01	3.714255679226705076e-02
4.552832063597217482e-01	3.731287802866005421e-02
4.554488241139450500e-01	3.748344977993346011e-02
4.556144418681682962e-01	3.765422815144707502e-02
4.557800596223915424e-01	3.782516851161633886e-02
4.559456773766147886e-01	3.799622550261782389e-02
4.561112951308380348e-01	3.816735305219126628e-02
4.562769128850612810e-01	3.833850438655408283e-02
4.564425306392845272e-01	3.850963204444258353e-02
4.566081483935077734e-01	3.868068789229636012e-02
4.567737661477310751e-01	3.885162314059525251e-02
4.569393839019543213e-01	3.902238836136214667e-02
4.571050016561775675e-01	3.919293350683927812e-02
4.572706194104008137e-01	3.936320792934466795e-02
4.574362371646240599e-01	3.953316040231538014e-02
4.576018549188473061e-01	3.970273914253864139e-02
4.577674726730705523e-01	3.987189183357423006e-02
4.579330904272937985e-01	4.004056565036411691e-02
4.580987081815170447e-01	4.020870728502938529e-02
4.582643259357403465e-01	4.037626297384414031e-02
4.584299436899635927e-01	4.054317852538365935e-02
4.585955614441868389e-01	4.070939934983104636e-02
4.587611791984100851e-01	4.087487048943251600e-02
4.589267969526333313e-01	4.103953665008423790e-02
4.590924147068565775e-01	4.120334223403340074e-02
4.592580324610798237e-01	4.136623137367032021e-02
4.594236502153030699e-01	4.152814796639120454e-02
4.595892679695263716e-01	4.168903571050180945e-02
4.597548857237496178e-01	4.184883814213605918e-02
4.599205034779728640e-01	4.200749867315434899e-02
4.600861212321961102e-01	4.216496062999032512e-02
4.602517389864193564e-01	4.232116729340624356e-02
4.604173567406426026e-01	4.247606193911788314e-02
4.605829744948658488e-01	4.262958787924629039e-02
4.607485922490890951e-01	4.278168850455100342e-02
4.609142100033123413e-01	4.293230732739537758e-02
4.610798277575356430e-01	4.308138802539531603e-02
4.612454455117588892e-01	4.322887448569678881e-02
4.614110632659821354e-01	4.337471084982659486e-02
4.615766810202053816e-01	4.351884155905941243e-02
4.617422987744286278e-01	4.366121140023963842e-02
4.619079165286518740e-01	4.380176555199555288e-02
4.620735342828751202e-01	4.394044963128276166e-02
4.622391520370983664e-01	4.407720974018800725e-02
4.624047697913216681e-01	4.421199251292728949e-02
4.625703875455449143e-01	4.434474516296665891e-02
4.627360052997681605e-01	4.447541553019483673e-02
4.629016230539914067e-01	4.460395212807442833e-02
4.630672408082146529e-01	4.473030419069696367e-02
4.632328585624378992e-01	4.485442171966801117e-02
4.633984763166611454e-01	4.497625553074366400e-02
4.635640940708843916e-01	4.509575730014427075e-02
4.637297118251076378e-01	4.521287961046516202e-02
4.638953295793309395e-01	4.532757599610838517e-02
4.640609473335541857e-01	4.543980098815710716e-02
4.642265650877774319e-01	4.554951015861431751e-02
4.643921828420006781e-01	4.565666016392835175e-02
4.645578005962239243e-01	4.576120878772794998e-02
4.647234183504471705e-01	4.586311498269129983e-02
4.648890361046704167e-01	4.596233891147097350e-02
4.650546538588936629e-01	4.605884198660317730e-02
4.652202716131169646e-01	4.615258690932668578e-02
4.653858893673402108e-01	4.624353770723833162e-02
4.655515071215634570e-01	4.633165977071790342e-02
4.657171248757867033e-01	4.641691988805243807e-02
4.658827426300099495e-01	4.649928627919334978e-02
4.660483603842331957e-01	4.657872862808551395e-02
4.662139781384564419e-01	4.665521811350339249e-02
4.663795958926796881e-01	4.672872743833889758e-02
4.665452136469029343e-01	4.679923085728334570e-02
4.667108314011262360e-01	4.686670420285234118e-02
4.668764491553494822e-01	4.693112490970182543e-02
4.670420669095727284e-01	4.699247203719249255e-02
4.672076846637959746e-01	4.705072629015696201e-02
4.673733024180192208e-01	4.710587003783208576e-02
4.675389201722424670e-01	4.715788733092104307e-02
4.677045379264657132e-01	4.720676391675304034e-02
4.678701556806889594e-01	4.725248725251301324e-02
4.680357734349122611e-01	4.729504651651906394e-02
4.682013911891355074e-01	4.733443261752610931e-02
4.683670089433587536e-01	4.737063820204176490e-02
4.685326266975819998e-01	4.740365765964171807e-02
4.686982444518052460e-01	4.743348712628046859e-02
4.688638622060284922e-01	4.746012448558940833e-02
4.690294799602517384e-01	4.748356936816940099e-02
4.691950977144749846e-01	4.750382314887853508e-02
4.693607154686982308e-01	4.752088894212760234e-02
4.695263332229215325e-01	4.753477159519617357e-02
4.696919509771447787e-01	4.754547767958670207e-02
4.698575687313680249e-01	4.755301548043839449e-02
4.700231864855912711e-01	4.755739498402820897e-02
4.701888042398145173e-01	4.755862786338627829e-02
4.703544219940377635e-01	4.755672746206100060e-02
4.705200397482610097e-01	4.755170877606953311e-02
4.706856575024842559e-01	4.754358843407432283e-02
4.708512752567075577e-01	4.753238467583037474e-02
4.710168930109308039e-01	4.751811732894867940e-02
4.711825107651540501e-01	4.750080778402777926e-02
4.713481285193772963e-01	4.748047896820396796e-02
4.715137462736005425e-01	4.745715531717883962e-02
4.716793640278237887e-01	4.743086274577967831e-02
4.718449817820470349e-01	4.740162861711502001e-02
4.720105995362702811e-01	4.736948171038718458e-02
4.721762172904935273e-01	4.733445218742753091e-02
4.723418350447168290e-01	4.729657155802071550e-02
4.725074527989400752e-01	4.725587264408488697e-02
4.726730705531633214e-01	4.721238954277993255e-02
4.728386883073865676e-01	4.716615758861226332e-02
4.730043060616098138e-01	4.711721331460961421e-02
4.731699238158330600e-01	4.706559441263673260e-02
4.733355415700563062e-01	4.701133969292789483e-02
4.735011593242795525e-01	4.695448904290669412e-02
4.736667770785028542e-01	4.689508338536906712e-02
4.738323948327261004e-01	4.683316463610372876e-02
4.739980125869493466e-01	4.676877566102133343e-02
4.741636303411725928e-01	4.670196023286856540e-02
4.743292480953958390e-01	4.663276298759848337e-02
4.744948658496190852e-01	4.656122938046901305e-02
4.746604836038423314e-01	4.648740564194192570e-02
4.748261013580655776e-01	4.641133873345178185e-02
4.749917191122888238e-01	4.633307630311465919e-02
4.751573368665121255e-01	4.625266664144258438e-02
4.753229546207353717e-01	4.617015863713316154e-02
4.754885723749586179e-01	4.608560173299636881e-02
4.756541901291818641e-01	4.599904588208232614e-02
4.758198078834051103e-01	4.591054150407092305e-02
4.759854256376283566e-01	4.582013944198502775e-02
4.761510433918516028e-01	4.572789091928017302e-02
4.763166611460748490e-01	4.563384749737008778e-02
4.764822789002981507e-01	4.553806103363736840e-02
4.766478966545213969e-01	4.544058363998462746e-02
4.768135144087446431e-01	4.534146764196789886e-02
4.769791321629678893e-01	4.524076553856603428e-02
4.771447499171911355e-01	4.513852996262345679e-02
4.773103676714143817e-01	4.503481364201104148e-02
4.774759854256376279e-01	4.492966936154207253e-02
4.776416031798608741e-01	4.482314992568097595e-02
4.778072209340841203e-01	4.471530812207736433e-02
4.779728386883074220e-01	4.460619668595710435e-02
4.781384564425306682e-01	4.449586826539998069e-02
4.783040741967539144e-01	4.438437538752857542e-02
4.784696919509771607e-01	4.427177042563398141e-02
4.786353097052004069e-01	4.415810556725895120e-02
4.788009274594236531e-01	4.404343278325680705e-02
4.789665452136468993e-01	4.392780379784471528e-02
4.791321629678701455e-01	4.381127005966362759e-02
4.792977807220934472e-01	4.369388271385821892e-02
4.794633984763166934e-01	4.357569257518607853e-02
4.796290162305399396e-01	4.345675010216423079e-02
4.797946339847631858e-01	4.333710537225801684e-02
4.799602517389864320e-01	4.321680805811666665e-02
4.801258694932096782e-01	4.309590740485589461e-02
4.802914872474329244e-01	4.297445220838891355e-02
4.804571050016561706e-01	4.285249079480164119e-02
4.806227227558794168e-01	4.273007100076986475e-02
4.807883405101027186e-01	4.260724015501088369e-02
4.809539582643259648e-01	4.248404506076547404e-02
4.811195760185492110e-01	4.236053197929703917e-02
4.812851937727724572e-01	4.223674661440153522e-02
4.814508115269957034e-01	4.211273409791423811e-02
4.816164292812189496e-01	4.198853897620179881e-02
4.817820470354421958e-01	4.186420519762444614e-02
4.819476647896654420e-01	4.173977610095332136e-02
4.821132825438887437e-01	4.161529440472703373e-02
4.822789002981119899e-01	4.149080219752965260e-02
4.824445180523352361e-01	4.136634092917212263e-02
4.826101358065584823e-01	4.124195140275773580e-02
4.827757535607817285e-01	4.111767376761237686e-02
